ID,flower,leafbottom,leaftop,plantside,planttop,primarybranch,seed,leafstrip
ANN1324,ANN1324_flower,ANN1324_leafbottom,ANN1324_leaftop,ANN1324_plantside,ANN1324_planttop,ANN1324_primarybranch,ANN1324_seed,ANN1324_leafstrip
ANN1325,ANN1325_flower,ANN1325_leafbottom,ANN1325_leaftop,ANN1325_plantside,ANN1325_planttop,nan,ANN1325_seed,ANN1325_leafstrip
ANN1326,ANN1326_flower,ANN1326_leafbottom,ANN1326_leaftop,ANN1326_plantside,ANN1326_planttop,ANN1326_primarybranch,ANN1326_seed,ANN1326_leafstrip
ANN1327,ANN1327_flower,ANN1327_leafbottom,ANN1327_leaftop,ANN1327_plantside,ANN1327_planttop,ANN1327_primarybranch,ANN1327_seed,ANN1327_leafstrip
ANN1328,ANN1328_flower,ANN1328_leafbottom,ANN1328_leaftop,ANN1328_plantside,ANN1328_planttop,ANN1328_primarybranch,ANN1328_seed,ANN1328_leafstrip
ANN1329,ANN1329_flower,ANN1329_leafbottom,ANN1329_leaftop,ANN1329_plantside,ANN1329_planttop,ANN1329_primarybranch,ANN1329_seed,ANN1329_leafstrip
ANN1330,ANN1330_flower,ANN1330_leafbottom,ANN1330_leaftop,ANN1330_plantside,ANN1330_planttop,ANN1330_primarybranch,ANN1330_seed,ANN1330_leafstrip
ANN1331,ANN1331_flower,ANN1331_leafbottom,ANN1331_leaftop,ANN1331_plantside,ANN1331_planttop,ANN1331_primarybranch,ANN1331_seed,ANN1331_leafstrip
ANN1332,ANN1332_flower,ANN1332_leafbottom,ANN1332_leaftop,ANN1332_plantside,nan,ANN1332_primarybranch,ANN1332_seed,ANN1332_leafstrip
ANN1333,ANN1333_flower,ANN1333_leafbottom,ANN1333_leaftop,ANN1333_plantside,ANN1333_planttop,ANN1333_primarybranch,ANN1333_seed,ANN1333_leafstrip
ANN1334,ANN1334_flower,ANN1334_leafbottom,ANN1334_leaftop,ANN1334_plantside,ANN1334_planttop,ANN1334_primarybranch,ANN1334_seed,ANN1334_leafstrip
ANN1335,ANN1335_flower,ANN1335_leafbottom,ANN1335_leaftop,ANN1335_plantside,ANN1335_planttop,nan,ANN1335_seed,ANN1335_leafstrip
ANN1336,ANN1336_flower,ANN1336_leafbottom,ANN1336_leaftop,ANN1336_plantside,ANN1336_planttop,nan,ANN1336_seed,ANN1336_leafstrip
ANN1337,ANN1337_flower,ANN1337_leafbottom,ANN1337_leaftop,ANN1337_plantside,ANN1337_planttop,nan,nan,ANN1337_leafstrip
ANN1338,ANN1338_flower,ANN1338_leafbottom,ANN1338_leaftop,ANN1338_plantside,ANN1338_planttop,nan,ANN1338_seed,ANN1338_leafstrip
ANN1339,ANN1339_flower,ANN1339_leafbottom,ANN1339_leaftop,ANN1339_plantside,ANN1339_planttop,ANN1339_primarybranch,ANN1339_seed,ANN1339_leafstrip
ANN1340,ANN1340_flower,ANN1340_leafbottom,ANN1340_leaftop,ANN1340_plantside,ANN1340_planttop,ANN1340_primarybranch,ANN1340_seed,ANN1340_leafstrip
ANN1341,ANN1341_flower,ANN1341_leafbottom,ANN1341_leaftop,ANN1341_plantside,ANN1341_planttop,ANN1341_primarybranch,ANN1341_seed,ANN1341_leafstrip
ANN1342,ANN1342_flower,ANN1342_leafbottom,ANN1342_leaftop,ANN1342_plantside,ANN1342_planttop,ANN1342_primarybranch,ANN1342_seed,ANN1342_leafstrip
ANN1343,ANN1343_flower,ANN1343_leafbottom,ANN1343_leaftop,ANN1343_plantside,ANN1343_planttop,ANN1343_primarybranch,ANN1343_seed,ANN1343_leafstrip
ANN1344,ANN1344_flower,ANN1344_leafbottom,ANN1344_leaftop,ANN1344_plantside,ANN1344_planttop,ANN1344_primarybranch,ANN1344_seed,ANN1344_leafstrip
ANN1345,ANN1345_flower,ANN1345_leafbottom,ANN1345_leaftop,ANN1345_plantside,ANN1345_planttop,ANN1345_primarybranch,ANN1345_seed,ANN1345_leafstrip
ANN1346,ANN1346_flower,ANN1346_leafbottom,ANN1346_leaftop,ANN1346_plantside,ANN1346_planttop,ANN1346_primarybranch,ANN1346_seed,ANN1346_leafstrip
ANN1347,ANN1347_flower,ANN1347_leafbottom,ANN1347_leaftop,ANN1347_plantside,ANN1347_planttop,nan,ANN1347_seed,ANN1347_leafstrip
ANN1348,ANN1348_flower,ANN1348_leafbottom,ANN1348_leaftop,ANN1348_plantside,ANN1348_planttop,nan,ANN1348_seed,ANN1348_leafstrip
ANN1349,ANN1349_flower,ANN1349_leafbottom,ANN1349_leaftop,ANN1349_plantside,ANN1349_planttop,ANN1349_primarybranch,nan,ANN1349_leafstrip
ANN1350,ANN1350_flower,ANN1350_leafbottom,ANN1350_leaftop,ANN1350_plantside,ANN1350_planttop,ANN1350_primarybranch,ANN1350_seed,ANN1350_leafstrip
ANN1351,ANN1351_flower,ANN1351_leafbottom,ANN1351_leaftop,ANN1351_plantside,ANN1351_planttop,ANN1351_primarybranch,ANN1351_seed,ANN1351_leafstrip
ANN1352,ANN1352_flower,ANN1352_leafbottom,ANN1352_leaftop,ANN1352_plantside,ANN1352_planttop,ANN1352_primarybranch,ANN1352_seed,ANN1352_leafstrip
ANN1353,ANN1353_flower,ANN1353_leafbottom,ANN1353_leaftop,ANN1353_plantside,ANN1353_planttop,ANN1353_primarybranch,ANN1353_seed,ANN1353_leafstrip
ANN1354,ANN1354_flower,ANN1354_leafbottom,ANN1354_leaftop,ANN1354_plantside,ANN1354_planttop,ANN1354_primarybranch,ANN1354_seed,ANN1354_leafstrip
ANN1355,ANN1355_flower,ANN1355_leafbottom,ANN1355_leaftop,ANN1355_plantside,ANN1355_planttop,ANN1355_primarybranch,ANN1355_seed,ANN1355_leafstrip
ANN1356,ANN1356_flower,ANN1356_leafbottom,ANN1356_leaftop,ANN1356_plantside,ANN1356_planttop,ANN1356_primarybranch,ANN1356_seed,ANN1356_leafstrip
ANN1357,ANN1357_flower,ANN1357_leafbottom,ANN1357_leaftop,ANN1357_plantside,ANN1357_planttop,ANN1357_primarybranch,nan,ANN1357_leafstrip
ANN1358,ANN1358_flower,ANN1358_leafbottom,ANN1358_leaftop,ANN1358_plantside,ANN1358_planttop,ANN1358_primarybranch,nan,ANN1358_leafstrip
ANN1359,ANN1359_flower,ANN1359_leafbottom,ANN1359_leaftop,ANN1359_plantside,ANN1359_planttop,ANN1359_primarybranch,ANN1359_seed,ANN1359_leafstrip
ANN1360,ANN1360_flower,ANN1360_leafbottom,ANN1360_leaftop,ANN1360_plantside,ANN1360_planttop,ANN1360_primarybranch,ANN1360_seed,ANN1360_leafstrip
ANN1361,ANN1361_flower,ANN1361_leafbottom,ANN1361_leaftop,ANN1361_plantside,ANN1361_planttop,ANN1361_primarybranch,ANN1361_seed,ANN1361_leafstrip
ANN1362,ANN1362_flower,ANN1362_leafbottom,ANN1362_leaftop,ANN1362_plantside,ANN1362_planttop,ANN1362_primarybranch,nan,ANN1362_leafstrip
ANN1363,ANN1363_flower,ANN1363_leafbottom,ANN1363_leaftop,ANN1363_plantside,ANN1363_planttop,ANN1363_primarybranch,ANN1363_seed,ANN1363_leafstrip
ANN1364,ANN1364_flower,ANN1364_leafbottom,ANN1364_leaftop,ANN1364_plantside,ANN1364_planttop,ANN1364_primarybranch,ANN1364_seed,ANN1364_leafstrip
ANN1365,ANN1365_flower,ANN1365_leafbottom,ANN1365_leaftop,ANN1365_plantside,ANN1365_planttop,ANN1365_primarybranch,ANN1365_seed,ANN1365_leafstrip
ANN1366,ANN1366_flower,ANN1366_leafbottom,ANN1366_leaftop,ANN1366_plantside,ANN1366_planttop,ANN1366_primarybranch,ANN1366_seed,ANN1366_leafstrip
ANN1367,ANN1367_flower,ANN1367_leafbottom,ANN1367_leaftop,ANN1367_plantside,ANN1367_planttop,ANN1367_primarybranch,ANN1367_seed,ANN1367_leafstrip
ANN1368,ANN1368_flower,ANN1368_leafbottom,ANN1368_leaftop,ANN1368_plantside,ANN1368_planttop,ANN1368_primarybranch,ANN1368_seed,ANN1368_leafstrip
ANN1369,ANN1369_flower,ANN1369_leafbottom,ANN1369_leaftop,ANN1369_plantside,ANN1369_planttop,ANN1369_primarybranch,ANN1369_seed,ANN1369_leafstrip
ANN1370,ANN1370_flower,ANN1370_leafbottom,ANN1370_leaftop,ANN1370_plantside,ANN1370_planttop,ANN1370_primarybranch,ANN1370_seed,ANN1370_leafstrip
ANN1371,ANN1371_flower,ANN1371_leafbottom,ANN1371_leaftop,ANN1371_plantside,ANN1371_planttop,ANN1371_primarybranch,ANN1371_seed,ANN1371_leafstrip
ANN1372,ANN1372_flower,ANN1372_leafbottom,ANN1372_leaftop,ANN1372_plantside,ANN1372_planttop,ANN1372_primarybranch,ANN1372_seed,ANN1372_leafstrip
ANN1373,ANN1373_flower,ANN1373_leafbottom,ANN1373_leaftop,ANN1373_plantside,ANN1373_planttop,ANN1373_primarybranch,ANN1373_seed,ANN1373_leafstrip
ANN1374,ANN1374_flower,ANN1374_leafbottom,ANN1374_leaftop,ANN1374_plantside,ANN1374_planttop,ANN1374_primarybranch,ANN1374_seed,ANN1374_leafstrip
ANN1375,ANN1375_flower,ANN1375_leafbottom,ANN1375_leaftop,ANN1375_plantside,ANN1375_planttop,ANN1375_primarybranch,ANN1375_seed,ANN1375_leafstrip
ANN1376,ANN1376_flower,ANN1376_leafbottom,ANN1376_leaftop,ANN1376_plantside,ANN1376_planttop,ANN1376_primarybranch,ANN1376_seed,ANN1376_leafstrip
ANN1377,ANN1377_flower,ANN1377_leafbottom,ANN1377_leaftop,ANN1377_plantside,ANN1377_planttop,ANN1377_primarybranch,ANN1377_seed,ANN1377_leafstrip
ANN1378,ANN1378_flower,ANN1378_leafbottom,ANN1378_leaftop,ANN1378_plantside,ANN1378_planttop,ANN1378_primarybranch,ANN1378_seed,ANN1378_leafstrip
ANN1379,ANN1379_flower,ANN1379_leafbottom,ANN1379_leaftop,ANN1379_plantside,ANN1379_planttop,ANN1379_primarybranch,ANN1379_seed,ANN1379_leafstrip
ANN1380,ANN1380_flower,ANN1380_leafbottom,ANN1380_leaftop,ANN1380_plantside,ANN1380_planttop,ANN1380_primarybranch,ANN1380_seed,ANN1380_leafstrip
ANN1381,ANN1381_flower,ANN1381_leafbottom,ANN1381_leaftop,ANN1381_plantside,ANN1381_planttop,ANN1381_primarybranch,ANN1381_seed,ANN1381_leafstrip
ANN1382,ANN1382_flower,ANN1382_leafbottom,ANN1382_leaftop,ANN1382_plantside,ANN1382_planttop,ANN1382_primarybranch,ANN1382_seed,ANN1382_leafstrip
ANN1383,ANN1383_flower,ANN1383_leafbottom,ANN1383_leaftop,ANN1383_plantside,ANN1383_planttop,ANN1383_primarybranch,ANN1383_seed,ANN1383_leafstrip
ANN1384,ANN1384_flower,ANN1384_leafbottom,ANN1384_leaftop,ANN1384_plantside,ANN1384_planttop,ANN1384_primarybranch,ANN1384_seed,ANN1384_leafstrip
ANN1385,ANN1385_flower,ANN1385_leafbottom,ANN1385_leaftop,ANN1385_plantside,ANN1385_planttop,ANN1385_primarybranch,ANN1385_seed,ANN1385_leafstrip
ANN1386,ANN1386_flower,ANN1386_leafbottom,ANN1386_leaftop,ANN1386_plantside,ANN1386_planttop,ANN1386_primarybranch,ANN1386_seed,ANN1386_leafstrip
ANN1387,ANN1387_flower,ANN1387_leafbottom,ANN1387_leaftop,ANN1387_plantside,ANN1387_planttop,nan,ANN1387_seed,ANN1387_leafstrip
ANN1388,ANN1388_flower,ANN1388_leafbottom,ANN1388_leaftop,ANN1388_plantside,ANN1388_planttop,nan,ANN1388_seed,ANN1388_leafstrip
ANN1389,ANN1389_flower,ANN1389_leafbottom,ANN1389_leaftop,ANN1389_plantside,ANN1389_planttop,ANN1389_primarybranch,ANN1389_seed,ANN1389_leafstrip
ANN1390,ANN1390_flower,ANN1390_leafbottom,ANN1390_leaftop,ANN1390_plantside,ANN1390_planttop,ANN1390_primarybranch,ANN1390_seed,ANN1390_leafstrip
ANN1391,ANN1391_flower,ANN1391_leafbottom,ANN1391_leaftop,ANN1391_plantside,ANN1391_planttop,nan,ANN1391_seed,ANN1391_leafstrip
ANN1392,ANN1392_flower,ANN1392_leafbottom,ANN1392_leaftop,ANN1392_plantside,ANN1392_planttop,nan,ANN1392_seed,ANN1392_leafstrip
ANN1393,ANN1393_flower,ANN1393_leafbottom,ANN1393_leaftop,ANN1393_plantside,ANN1393_planttop,ANN1393_primarybranch,ANN1393_seed,ANN1393_leafstrip
ANN1394,ANN1394_flower,ANN1394_leafbottom,ANN1394_leaftop,ANN1394_plantside,ANN1394_planttop,ANN1394_primarybranch,ANN1394_seed,ANN1394_leafstrip
ANN1395,ANN1395_flower,ANN1395_leafbottom,ANN1395_leaftop,ANN1395_plantside,ANN1395_planttop,nan,ANN1395_seed,ANN1395_leafstrip
ANN1396,ANN1396_flower,ANN1396_leafbottom,ANN1396_leaftop,ANN1396_plantside,ANN1396_planttop,nan,ANN1396_seed,ANN1396_leafstrip
ANN1397,ANN1397_flower,ANN1397_leafbottom,ANN1397_leaftop,ANN1397_plantside,ANN1397_planttop,ANN1397_primarybranch,ANN1397_seed,ANN1397_leafstrip
ANN1398,ANN1398_flower,ANN1398_leafbottom,ANN1398_leaftop,ANN1398_plantside,ANN1398_planttop,ANN1398_primarybranch,ANN1398_seed,ANN1398_leafstrip
ANN1399,ANN1399_flower,ANN1399_leafbottom,ANN1399_leaftop,ANN1399_plantside,ANN1399_planttop,ANN1399_primarybranch,ANN1399_seed,ANN1399_leafstrip
ANN1400,ANN1400_flower,ANN1400_leafbottom,ANN1400_leaftop,ANN1400_plantside,ANN1400_planttop,ANN1400_primarybranch,ANN1400_seed,ANN1400_leafstrip
ANN1401,ANN1401_flower,ANN1401_leafbottom,ANN1401_leaftop,ANN1401_plantside,ANN1401_planttop,ANN1401_primarybranch,ANN1401_seed,ANN1401_leafstrip
ANN1402,ANN1402_flower,ANN1402_leafbottom,ANN1402_leaftop,ANN1402_plantside,ANN1402_planttop,ANN1402_primarybranch,ANN1402_seed,ANN1402_leafstrip
ANN1403,ANN1403_flower,ANN1403_leafbottom,ANN1403_leaftop,ANN1403_plantside,ANN1403_planttop,nan,ANN1403_seed,ANN1403_leafstrip
ANN1404,ANN1404_flower,ANN1404_leafbottom,ANN1404_leaftop,ANN1404_plantside,ANN1404_planttop,nan,ANN1404_seed,ANN1404_leafstrip
ANN1405,ANN1405_flower,ANN1405_leafbottom,ANN1405_leaftop,ANN1405_plantside,ANN1405_planttop,ANN1405_primarybranch,ANN1405_seed,ANN1405_leafstrip
ANN1406,ANN1406_flower,ANN1406_leafbottom,ANN1406_leaftop,ANN1406_plantside,ANN1406_planttop,ANN1406_primarybranch,ANN1406_seed,ANN1406_leafstrip
ANN1407,ANN1407_flower,ANN1407_leafbottom,ANN1407_leaftop,ANN1407_plantside,ANN1407_planttop,ANN1407_primarybranch,ANN1407_seed,ANN1407_leafstrip
ANN1408,ANN1408_flower,ANN1408_leafbottom,ANN1408_leaftop,ANN1408_plantside,ANN1408_planttop,ANN1408_primarybranch,ANN1408_seed,ANN1408_leafstrip
ANN1409,ANN1409_flower,ANN1409_leafbottom,ANN1409_leaftop,ANN1409_plantside,ANN1409_planttop,ANN1409_primarybranch,nan,ANN1409_leafstrip
ANN1410,ANN1410_flower,ANN1410_leafbottom,ANN1410_leaftop,ANN1410_plantside,ANN1410_planttop,ANN1410_primarybranch,nan,ANN1410_leafstrip
ANN1411,ANN1411_flower,ANN1411_leafbottom,ANN1411_leaftop,ANN1411_plantside,ANN1411_planttop,ANN1411_primarybranch,ANN1411_seed,ANN1411_leafstrip
ANN1412,ANN1412_flower,ANN1412_leafbottom,ANN1412_leaftop,ANN1412_plantside,ANN1412_planttop,ANN1412_primarybranch,ANN1412_seed,ANN1412_leafstrip
ANN1413,ANN1413_flower,ANN1413_leafbottom,ANN1413_leaftop,ANN1413_plantside,ANN1413_planttop,ANN1413_primarybranch,nan,ANN1413_leafstrip
ANN1414,ANN1414_flower,ANN1414_leafbottom,ANN1414_leaftop,ANN1414_plantside,ANN1414_planttop,ANN1414_primarybranch,nan,ANN1414_leafstrip
ANN1415,ANN1415_flower,ANN1415_leafbottom,ANN1415_leaftop,ANN1415_plantside,ANN1415_planttop,ANN1415_primarybranch,nan,ANN1415_leafstrip
ANN1416,ANN1416_flower,ANN1416_leafbottom,ANN1416_leaftop,ANN1416_plantside,ANN1416_planttop,ANN1416_primarybranch,ANN1416_seed,ANN1416_leafstrip
ANN1417,ANN1417_flower,ANN1417_leafbottom,ANN1417_leaftop,ANN1417_plantside,ANN1417_planttop,ANN1417_primarybranch,ANN1417_seed,ANN1417_leafstrip
ANN1418,ANN1418_flower,ANN1418_leafbottom,ANN1418_leaftop,ANN1418_plantside,ANN1418_planttop,ANN1418_primarybranch,ANN1418_seed,ANN1418_leafstrip
ANN1419,ANN1419_flower,ANN1419_leafbottom,ANN1419_leaftop,ANN1419_plantside,ANN1419_planttop,ANN1419_primarybranch,ANN1419_seed,ANN1419_leafstrip
ANN1420,ANN1420_flower,ANN1420_leafbottom,ANN1420_leaftop,ANN1420_plantside,ANN1420_planttop,ANN1420_primarybranch,ANN1420_seed,ANN1420_leafstrip
ANN1421,ANN1421_flower,ANN1421_leafbottom,ANN1421_leaftop,ANN1421_plantside,ANN1421_planttop,nan,nan,ANN1421_leafstrip
ANN1422,ANN1422_flower,ANN1422_leafbottom,ANN1422_leaftop,ANN1422_plantside,ANN1422_planttop,ANN1422_primarybranch,nan,ANN1422_leafstrip
ANN1423,nan,nan,nan,ANN1423_plantside,ANN1423_planttop,ANN1423_primarybranch,nan,nan
ANN1424,ANN1424_flower,ANN1424_leafbottom,ANN1424_leaftop,ANN1424_plantside,ANN1424_planttop,ANN1424_primarybranch,nan,ANN1424_leafstrip
ANN1425,ANN1425_flower,ANN1425_leafbottom,ANN1425_leaftop,ANN1425_plantside,ANN1425_planttop,ANN1425_primarybranch,nan,ANN1425_leafstrip
ANN1426,ANN1426_flower,ANN1426_leafbottom,ANN1426_leaftop,ANN1426_plantside,ANN1426_planttop,ANN1426_primarybranch,nan,ANN1426_leafstrip
ANN1427,ANN1427_flower,ANN1427_leafbottom,ANN1427_leaftop,ANN1427_plantside,ANN1427_planttop,ANN1427_primarybranch,ANN1427_seed,ANN1427_leafstrip
ANN1428,ANN1428_flower,ANN1428_leafbottom,ANN1428_leaftop,ANN1428_plantside,ANN1428_planttop,ANN1428_primarybranch,ANN1428_seed,ANN1428_leafstrip
ANN1429,ANN1429_flower,ANN1429_leafbottom,ANN1429_leaftop,ANN1429_plantside,ANN1429_planttop,ANN1429_primarybranch,nan,ANN1429_leafstrip
ANN1430,ANN1430_flower,ANN1430_leafbottom,ANN1430_leaftop,ANN1430_plantside,ANN1430_planttop,ANN1430_primarybranch,ANN1430_seed,ANN1430_leafstrip
ANN1431,ANN1431_flower,ANN1431_leafbottom,ANN1431_leaftop,ANN1431_plantside,ANN1431_planttop,ANN1431_primarybranch,nan,ANN1431_leafstrip
ANN1432,ANN1432_flower,ANN1432_leafbottom,ANN1432_leaftop,ANN1432_plantside,ANN1432_planttop,ANN1432_primarybranch,nan,ANN1432_leafstrip
ANN1433,ANN1433_flower,ANN1433_leafbottom,ANN1433_leaftop,ANN1433_plantside,ANN1433_planttop,ANN1433_primarybranch,nan,ANN1433_leafstrip
ANN1434,ANN1434_flower,ANN1434_leafbottom,ANN1434_leaftop,ANN1434_plantside,ANN1434_planttop,nan,nan,ANN1434_leafstrip
ANN1435,ANN1435_flower,ANN1435_leafbottom,ANN1435_leaftop,ANN1435_plantside,ANN1435_planttop,ANN1435_primarybranch,nan,ANN1435_leafstrip
ANN1436,ANN1436_flower,nan,ANN1436_leaftop,ANN1436_plantside,ANN1436_planttop,ANN1436_primarybranch,nan,nan
ANN1437,ANN1437_flower,ANN1437_leafbottom,ANN1437_leaftop,ANN1437_plantside,ANN1437_planttop,ANN1437_primarybranch,ANN1437_seed,ANN1437_leafstrip
ANN1438,ANN1438_flower,ANN1438_leafbottom,ANN1438_leaftop,ANN1438_plantside,ANN1438_planttop,ANN1438_primarybranch,nan,ANN1438_leafstrip
ANN1439,ANN1439_flower,ANN1439_leafbottom,ANN1439_leaftop,ANN1439_plantside,ANN1439_planttop,ANN1439_primarybranch,nan,ANN1439_leafstrip
ANN1440,ANN1440_flower,ANN1440_leafbottom,ANN1440_leaftop,ANN1440_plantside,ANN1440_planttop,ANN1440_primarybranch,nan,ANN1440_leafstrip
ANN1441,ANN1441_flower,ANN1441_leafbottom,ANN1441_leaftop,ANN1441_plantside,ANN1441_planttop,ANN1441_primarybranch,ANN1441_seed,ANN1441_leafstrip
ANN1442,ANN1442_flower,ANN1442_leafbottom,ANN1442_leaftop,ANN1442_plantside,ANN1442_planttop,ANN1442_primarybranch,ANN1442_seed,ANN1442_leafstrip
ANN1443,ANN1443_flower,ANN1443_leafbottom,ANN1443_leaftop,ANN1443_plantside,ANN1443_planttop,ANN1443_primarybranch,ANN1443_seed,ANN1443_leafstrip
ANN1444,ANN1444_flower,ANN1444_leafbottom,ANN1444_leaftop,ANN1444_plantside,ANN1444_planttop,ANN1444_primarybranch,ANN1444_seed,ANN1444_leafstrip
ANN1445,ANN1445_flower,ANN1445_leafbottom,ANN1445_leaftop,ANN1445_plantside,ANN1445_planttop,ANN1445_primarybranch,ANN1445_seed,ANN1445_leafstrip
ANN1446,ANN1446_flower,ANN1446_leafbottom,ANN1446_leaftop,ANN1446_plantside,ANN1446_planttop,ANN1446_primarybranch,ANN1446_seed,nan
ANN1447,ANN1447_flower,ANN1447_leafbottom,ANN1447_leaftop,ANN1447_plantside,ANN1447_planttop,ANN1447_primarybranch,nan,ANN1447_leafstrip
ANN1448,ANN1448_flower,ANN1448_leafbottom,ANN1448_leaftop,ANN1448_plantside,ANN1448_planttop,ANN1448_primarybranch,nan,ANN1448_leafstrip
ANN1449,ANN1449_flower,ANN1449_leafbottom,ANN1449_leaftop,ANN1449_plantside,ANN1449_planttop,ANN1449_primarybranch,ANN1449_seed,ANN1449_leafstrip
ANN1450,ANN1450_flower,ANN1450_leafbottom,ANN1450_leaftop,ANN1450_plantside,ANN1450_planttop,ANN1450_primarybranch,ANN1450_seed,ANN1450_leafstrip
ANN1451,ANN1451_flower,nan,nan,ANN1451_plantside,ANN1451_planttop,ANN1451_primarybranch,ANN1451_seed,nan
ANN1452,ANN1452_flower,nan,nan,ANN1452_plantside,ANN1452_planttop,ANN1452_primarybranch,ANN1452_seed,nan
ANN1453,ANN1453_flower,ANN1453_leafbottom,ANN1453_leaftop,ANN1453_plantside,ANN1453_planttop,nan,ANN1453_seed,ANN1453_leafstrip
ANN1454,ANN1454_flower,ANN1454_leafbottom,ANN1454_leaftop,ANN1454_plantside,ANN1454_planttop,nan,ANN1454_seed,ANN1454_leafstrip
ANN1455,ANN1455_flower,ANN1455_leafbottom,ANN1455_leaftop,ANN1455_plantside,ANN1455_planttop,nan,ANN1455_seed,ANN1455_leafstrip
ANN1456,ANN1456_flower,ANN1456_leafbottom,ANN1456_leaftop,ANN1456_plantside,ANN1456_planttop,nan,ANN1456_seed,ANN1456_leafstrip
ANN1457,ANN1457_flower,ANN1457_leafbottom,ANN1457_leaftop,ANN1457_plantside,ANN1457_planttop,ANN1457_primarybranch,ANN1457_seed,ANN1457_leafstrip
ANN1458,ANN1458_flower,ANN1458_leafbottom,ANN1458_leaftop,ANN1458_plantside,ANN1458_planttop,nan,ANN1458_seed,ANN1458_leafstrip
ANN1459,ANN1459_flower,ANN1459_leafbottom,ANN1459_leaftop,ANN1459_plantside,ANN1459_planttop,nan,ANN1459_seed,ANN1459_leafstrip
ANN1460,ANN1460_flower,ANN1460_leafbottom,ANN1460_leaftop,ANN1460_plantside,ANN1460_planttop,nan,ANN1460_seed,ANN1460_leafstrip
ANN1461,ANN1461_flower,ANN1461_leafbottom,ANN1461_leaftop,ANN1461_plantside,ANN1461_planttop,ANN1461_primarybranch,nan,ANN1461_leafstrip
ANN1462,ANN1462_flower,ANN1462_leafbottom,ANN1462_leaftop,ANN1462_plantside,ANN1462_planttop,ANN1462_primarybranch,nan,ANN1462_leafstrip
ANN1463,ANN1463_flower,ANN1463_leafbottom,ANN1463_leaftop,ANN1463_plantside,ANN1463_planttop,ANN1463_primarybranch,nan,ANN1463_leafstrip
ANN1464,ANN1464_flower,ANN1464_leafbottom,ANN1464_leaftop,ANN1464_plantside,ANN1464_planttop,ANN1464_primarybranch,ANN1464_seed,ANN1464_leafstrip
ANN1465,ANN1465_flower,ANN1465_leafbottom,ANN1465_leaftop,ANN1465_plantside,ANN1465_planttop,ANN1465_primarybranch,nan,ANN1465_leafstrip
ANN1466,ANN1466_flower,ANN1466_leafbottom,ANN1466_leaftop,ANN1466_plantside,ANN1466_planttop,nan,nan,ANN1466_leafstrip
ANN1467,ANN1467_flower,ANN1467_leafbottom,ANN1467_leaftop,ANN1467_plantside,ANN1467_planttop,ANN1467_primarybranch,nan,ANN1467_leafstrip
ANN1468,ANN1468_flower,ANN1468_leafbottom,ANN1468_leaftop,ANN1468_plantside,ANN1468_planttop,ANN1468_primarybranch,nan,ANN1468_leafstrip
ANN1469,ANN1469_flower,ANN1469_leafbottom,ANN1469_leaftop,ANN1469_plantside,ANN1469_planttop,ANN1469_primarybranch,nan,ANN1469_leafstrip
ANN1470,ANN1470_flower,ANN1470_leafbottom,ANN1470_leaftop,ANN1470_plantside,ANN1470_planttop,ANN1470_primarybranch,nan,ANN1470_leafstrip
ANN1471,ANN1471_flower,ANN1471_leafbottom,ANN1471_leaftop,ANN1471_plantside,ANN1471_planttop,ANN1471_primarybranch,ANN1471_seed,ANN1471_leafstrip
ANN1472,ANN1472_flower,ANN1472_leafbottom,ANN1472_leaftop,ANN1472_plantside,ANN1472_planttop,ANN1472_primarybranch,ANN1472_seed,ANN1472_leafstrip
ANN1473,ANN1473_flower,ANN1473_leafbottom,ANN1473_leaftop,ANN1473_plantside,ANN1473_planttop,ANN1473_primarybranch,ANN1473_seed,ANN1473_leafstrip
ANN1474,ANN1474_flower,ANN1474_leafbottom,ANN1474_leaftop,ANN1474_plantside,ANN1474_planttop,ANN1474_primarybranch,ANN1474_seed,ANN1474_leafstrip
ANN1475,ANN1475_flower,ANN1475_leafbottom,ANN1475_leaftop,ANN1475_plantside,ANN1475_planttop,ANN1475_primarybranch,ANN1475_seed,ANN1475_leafstrip
ANN1476,ANN1476_flower,ANN1476_leafbottom,ANN1476_leaftop,ANN1476_plantside,ANN1476_planttop,ANN1476_primarybranch,nan,ANN1476_leafstrip
ANN1477,ANN1477_flower,ANN1477_leafbottom,ANN1477_leaftop,ANN1477_plantside,ANN1477_planttop,ANN1477_primarybranch,ANN1477_seed,ANN1477_leafstrip
ANN1478,ANN1478_flower,ANN1478_leafbottom,ANN1478_leaftop,ANN1478_plantside,ANN1478_planttop,ANN1478_primarybranch,ANN1478_seed,ANN1478_leafstrip
ANN1479,ANN1479_flower,ANN1479_leafbottom,ANN1479_leaftop,ANN1479_plantside,ANN1479_planttop,nan,ANN1479_seed,ANN1479_leafstrip
ANN1480,ANN1480_flower,ANN1480_leafbottom,ANN1480_leaftop,ANN1480_plantside,ANN1480_planttop,nan,ANN1480_seed,ANN1480_leafstrip
ANN1481,ANN1481_flower,ANN1481_leafbottom,ANN1481_leaftop,ANN1481_plantside,ANN1481_planttop,ANN1481_primarybranch,ANN1481_seed,ANN1481_leafstrip
ANN1482,ANN1482_flower,ANN1482_leafbottom,ANN1482_leaftop,ANN1482_plantside,ANN1482_planttop,ANN1482_primarybranch,nan,ANN1482_leafstrip
ANN1483,ANN1483_flower,ANN1483_leafbottom,ANN1483_leaftop,ANN1483_plantside,ANN1483_planttop,nan,ANN1483_seed,ANN1483_leafstrip
