Plant ID;Genotype ID;TLN;LIR;Days to budding;DTF;Stem diameter at flowering;Plant height at flowering;Peduncle length of first flower;Internode length;Stem diameter final before 1st node;Stem diameter final after 5th node;Distance of first branching from ground;Primary branches;SLA;Leaf total N;Leaf total C;Leaf C N ratio;Disk diameter;Ligule length;Ligule width;Flower head diameter;Ligule LW ratio;Flower FHDD ratio;Ligules number;Leaf perimeter;Leaf area;Leaf width mid-height;Leaf maximum width;Leaf height mid-width;Leaf maximum height;Leaf curved height;Leaf curvedHeight maxWidth;Leaf shape index external I;Leaf shape index external II;Leaf curved shape index;Leaf ellipsoid;Leaf circular;Leaf rectangular;Leaf obovoid;Leaf width widest pos;Leaf eccentricity;Leaf proximal eccentricity;Leaf distal eccentricity;Leaf shape index internal;Leaf eccentricity area index;Total RGB;RGB proportion green;RGB proportion red;RGB proportion blue;Seed perimeter;Seed area;Seed width mid height;Seed maximum width;Seed height mid width;Seed maximum height;Seed curved height;Seed HW ratio;Seed shape index external I;Seed shape index external II;Seed curved shape index;Seed ellipsoid;Seed circular;Seed rectangular;Seed ovoid;Seed width widest pos;Seed eccentricity;Seed proximal eccentricity;Seed distal eccentricity;Seed shape index internal;Seed eccentricity area index
PET0469;PET0469;14;1;14;33;16,2;54,9;NA;5,49;32;19;2,2;14;19,40217657;6,036496483;37,3976058;6,195250159;2,94486835;5,12660545;1,83474866;13,0600628;2,826276466;4,434628257;18;304,0419;3593,2831;36,4913;53,1707;109,3893;116,1627;116,121;2,183928367;2,1847;2,9977;3,1821;0,1123;0,2867;0,2985;0,3971;0,7079;0,4464;0,4861;0,8465;1,4366;0,5915;175,28;0,460948197;0,332719078;0,206332725;11,818425;8,1078875;2,304525;2,489725;4,3232875;4,3458;4,4838375;1,80093685;1,7469125;1,8784875;1,9292;0,062725;0,1861375;0,4627125;0,35035;0,328925;0,7687;0,8903;0,85415;1,8280375;0,41035
PET0470;PET0470;12;0,857142857;14;33;14,3;61,8;NA;6,18;37,6;23;2;7;18,18544566;6,252240872;37,19087562;5,94840736;3,172212578;4,553420815;1,34950589;12,19774928;3,228253542;3,854603137;20,66666667;333,6686;4835,51;48,514;64,8547;118,618;121,4967;122,0245;1,881505889;1,8734;2,445;2,4813;0,1107;0,2486;0,3419;0,5506;0,7865;0,7127;0,7966;0,8864;2,1653;0,4384;141,796;0,475196762;0,319889137;0,204914102;14,127575;9,11075;1,9539625;2,090225;5,6329875;5,7044125;5,8096125;2,77941968;2,7396375;2,89225;2,988175;0,0763375;0,30355;0,4699375;0,35255;0,3184375;0,7209;0,8864625;0,8005125;2,6217;0,4459125
PET0471;PET0471;NA;NA;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,263401224;5,381711441;1,554719566;14,11285281;3,461531945;4,324584026;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13,50535;9,5894;2,242325;2,409025;5,1805375;5,2162625;5,3367875;2,215330891;2,1676125;2,3128875;2,3350125;0,0679;0,247075;0,4777375;0,3396625;0,313325;0,7717625;0,8871625;0,8648625;2,249825;0,4118875
PET0472;PET0472;16;0,888888889;18;38;17,6;92,3;NA;9,23;35,2;24,2;3,4;16;15,68914933;3,524032003;39,12726419;11,10298208;3,295843078;5,337215071;1,604675667;13,99003578;3,342722978;4,245230171;20;223,0434;2458,4897;35,052;43,688;79,248;82,4653;82,1096;1,879454312;1,8876;2,2609;2,3482;0,0837;0,2276;0,4126;0,3933;0,7593;0,7934;0,8935;0,9115;2,3394;0,4166;170,712;0,46097521;0,331001921;0,208022869;12,600225;8,4888625;2,145775;2,365375;4,7360625;4,788975;4,9308875;2,08461132;2,0254;NA;2,255825;0,0714625;0,233225;0,4610875;NA;NA;NA;NA;NA;NA;NA
PET0473;PET0473N;9;0,75;12;33;12;74,3;NA;8,255555556;39;22,5;0;13;16,75584388;6,626;39,249;5,923633235;2,286242483;4,626285076;1,548244854;11,43222717;2,991476173;5,080319929;13,33333333;256,9353;3574,0215;49,8687;52,832;92,7947;97,282;97,7351;1,849922396;1,8413;1,8608;1,9565;0,0678;0,202;0,3915;0,2815;0,6493;0,7631;0,8875;0,8902;1,8638;0,3514;190,519;0,465916785;0,338659136;0,195424078;12,435375;7,96355;2,0121625;2,238375;4,643425;4,671225;4,8455125;2,16474563;2,095575;2,3211875;2,396625;0,0745375;0,2459125;0,46995;0,4282875;0,26645;0,7359;0,8878875;0,8159375;2,14805;0,455725
PET0474;PET0474N;9;0,75;12;33;12,8;50,8;37,3;5,644444444;38,9;13,4;0;11;16,23758711;7,118;39,519;5,552277147;2,729460397;4,099926585;1,376084203;10,66233366;2,979202801;3,914516626;16,33333333;220,9809;2469,737;36,322;43,5187;84,2433;86,1907;86,3399;1,983972407;1,9805;2,3193;2,3465;0,09;0,2396;0,3565;0,4206;0,7308;0,7807;0,8803;0,8911;2,3216;0,381;164,285;0,440983656;0,323297927;0,235718416;12,0079875;7,888225;2,131225;2,3534625;4,42515;4,45955;4,6108375;1,959171858;1,8976875;2,0809125;2,07775;0,0701125;0,2171375;0,4655;0,4083125;0,2827125;0,769075;0,8880625;0,8592125;2,032875;0,4255625
PET0475;PET0475;15;1,875;8;31;10,4;67;NA;6,7;29,6;17,3;3,8;12;20,48625901;6,093864334;39,62551163;6,502526059;3,315902909;4,35644182;1,475569991;12,07456194;2,969091266;3,652372433;17;192,8324;1194,3489;18,542;25,5693;71,12;76,2;76,5403;2,993445264;2,9801;3,8356;4,0537;0,1241;0,3633;0,3128;0,4581;0,771;0,723;0,9053;0,8575;3,4946;0,4301;NA;NA;NA;NA;12,257125;8,4831;2,307175;2,4712125;4,486025;4,532325;4,6785375;1,893215375;1,836925;1,9500875;1,997725;0,0605625;0,1994375;0,4797125;0,3007;0,358325;0,7529875;0,8847875;0,84355;1,8520375;0,420375
PET0476;PET0476;18;0,818181818;22;41;13,8;81,3;29;6,253846154;24,6;17,4;3,6;16;19,97448738;6,685262005;41,02641011;6,136844013;3,458270343;4,751783702;1,339156614;13,17786269;3,547070009;3,861210186;23;272,3632;3086,0583;38,9467;51,816;93,3873;95,5887;98,1137;1,893502007;1,8448;2,3978;2,4708;0,1114;0,2446;0,36;0,6493;0,8361;0,7801;0,9035;0,8871;2,3913;0,4092;164,188;0,450319146;0,319810218;0,229870636;12,648275;8,896475;2,36935;2,504275;4,6699;4,7439875;4,8622125;1,941564924;1,8967875;1,9716875;2,001225;0,0614875;0,20485;0,461525;0,3011875;0,341525;0,748;0,8852875;0,8413625;1,879025;0,4102875
PET0477;PET0477;11;0,916666667;12;44;12,6;60,2;NA;6,02;30,7;NA;2,5;13;17,85915355;6,173729537;37,36180589;6,051739983;2,839236374;4,256706059;1,630231506;11,0508066;2,623384055;3,897492314;20;346,2897;4698,7433;42,672;60,452;127;132,842;135,2388;2,237126977;2,1975;2,9762;3,1366;0,1178;0,2987;0,3074;0,4025;0,7468;0,6964;0,8336;0,8186;2,4484;0,4164;191,412;0,480784904;0,348974986;0,17024011;14,116175;10,186525;2,2674875;2,512225;5,376325;5,4464375;5,5160875;2,195698037;2,1711875;2,376025;2,4184125;0,074575;0,25035;0,4557375;0,3978625;0,27765;0,764175;0,8892875;0,856;2,3087375;0,422275
PET0478;PET0478;18;0,818181818;22;48;19,9;84,1;45;7,008333333;32,5;23,6;3,3;18;16,44115738;5,900473369;42,58226272;7,216753649;3,172322554;4,323061004;1,554572276;11,67673854;2,792389802;3,688008648;19,66666667;363,7277;5693,5728;58,674;72,7287;116,84;120,9887;120,2015;1,65273819;1,6636;1,9913;1,9965;0,0883;0,1943;0,3614;0,3357;0,7239;0,4762;0,5475;0,8283;1,0692;0,5723;173,823;0,453725917;0,326769185;0,219504899;13,7739125;9,9232;2,4011125;2,569125;4,994025;5,0535375;5,23445;2,037444655;1,968325;2,080825;2,144625;0,0657;0,2189125;0,4762625;0,362975;0,3063;0,7481625;0,880875;0,84505;1,9603;0,42375
PET0479;PET0479;12;1,2;10;28;11,2;47,4;26,5;3,16;31,9;17,4;0;14;20,42807232;6,211244497;40,27710776;6,484547143;2,827286765;4,432586801;1,606617388;11,92236972;2,760380485;4,220442791;18,33333333;255,0343;2937,5568;40,4707;46,9053;88,7307;90,5087;90,9448;1,938902427;1,9296;2,1925;2,2425;0,0775;0,2267;0,4064;0,306;0,6299;0,5281;0,5924;0,8468;1,3429;0,546;164,085;0,478678734;0,333375994;0,187945272;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0480;PET0480;13;1,3;10;28;11,6;48,3;NA;3,22;27,8;12,5;5,3;10;15,07022459;5,766681461;39,47153933;6,844758046;2,588873695;4,308301894;1,50680559;11,10410457;2,859811684;4,33243737;16;248,2624;2757,8511;37,846;46,3127;93,98;95,8427;95,6724;2,065791889;2,0695;2,4832;2,387;0,0904;0,2516;0,3302;0,2895;0,6491;0,5889;0,6529;0,8706;1,7077;0,4697;160,406;0,460581275;0,329077466;0,210341259;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0481;PET0481;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,528687372;4,786530208;1,603762767;11,34527264;2,984562497;4,486625259;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0482;PET0482;14;1,166666667;12;35;15,4;52,7;NA;4,790909091;36,1;16;5,2;9;19,63202236;6,256393377;37,86529717;6,052256451;2,666115083;4,742799996;1,497508916;11,5831302;3,200703465;4,348301326;17,33333333;323,8665;4214,9952;39,9627;60,2827;119,7187;126,6613;127,8239;2,120407679;2,1011;2,9958;2,2939;0,1195;0,2913;0,3004;0,3838;0,7674;0,7559;0,8535;0,8739;3,0053;0,4325;179,947;0,47839086;0,331942183;0,189666957;12,6687625;8,6044375;2,18415;2,3812625;4,7730875;4,8379;4,9982;2,098970609;2,0316625;2,1854125;2,2032;0,067025;0,228475;0,460125;0,350125;0,3108125;0,7600375;0,886125;0,854625;2,1135375;0,4187875
PET0483;PET0483;14;0,636363636;22;42;15;70,7;37;5,891666667;37,6;21,1;1,6;15;19,76853851;6,533063918;38,85221975;5,947013567;2,752769697;2,95622492;1,228064703;8,761196827;2,407291267;3,224334416;22,5;278,9912;2874,3455;28,448;39,5393;113,3687;116,5013;116,3808;2,94342085;2,9465;3,9851;4,0131;0,1149;0,3528;0,3428;0,4684;0,7289;0,7782;0,8917;0,888;3,9925;0,4383;182,367;0,468714186;0,325173962;0,206111851;11,3269375;7,1411375;2,0637625;2,2767375;4,1963;4,22805;4,4136625;1,938590856;1,858475;2,0353375;2,0585;0,0696875;0,2094375;0,4550375;0,397625;0,2926375;0,7704;0,889575;0,8597875;1,9998625;0,4187
PET0484;PET0484;9;0,409090909;22;38;11,3;42;NA;3,230769231;25;14;0;11;13,67153933;4,692563111;39,42285556;8,401134865;2,493741996;3,488101793;1,272572969;9,422373054;2,741629648;3,778509518;16,33333333;345,7645;4223,1385;41,4867;58,5893;124,206;126,3227;127,1931;2,170927115;2,1561;2,9939;3,0975;0,1195;0,2952;0,2888;0,3977;0,6675;0,3769;0,4551;0,7132;1,0072;0,5819;170,401;0,443342469;0,325138937;0,231518594;12,1327125;7,868525;2,1192875;2,3031875;4,47015;4,5032;4,676275;2,030349244;1,9565875;2,1099875;2,1021;0,0679375;0,2221125;0,4699875;0,357275;0,3108375;0,766625;0,883725;0,85975;2,03285;0,4161375
PET0485;PET0485;15;0,6;25;48;15,8;80,3;35,6;4,015;29,2;24;3,9;12;30,0350341;5,659978208;38,91778053;6,87595943;3,484891957;4,11023752;1,540927185;11,42163669;2,672499718;3,353081858;22,66666667;310,0464;4316,0344;56,8113;65,4473;110,8287;113,1993;111,9116;1,709949838;1,7296;1,9508;1,9232;0,0934;0,1974;0,2876;0,2834;0,6105;0,509;0,5882;0,8532;1,1075;0,4554;178,974;0,44529373;0,33616056;0,218545711;12,8604125;8,2813;2,0187875;2,2410375;4,7823375;4,832625;5,0318;2,245299331;2,163525;2,3778875;2,4243;0,0733875;0,2516125;0,480825;0,404325;0,276275;0,75615;0,892;0,8438;2,2663125;0,441675
PET0486;PET0486;10;0,714285714;14;49;12,7;83,2;NA;5,546666667;22,2;12,7;0,5;9;29,40148799;6,317624971;38,28620951;6,060221948;2,839819183;3,929478973;1,333045388;10,33850932;2,964743474;3,680450511;16,33333333;181,1834;1590,6205;30,3107;33,3587;67,9873;72,5593;74,0765;2,22060512;2,1751;2,243;2,4154;0,0705;0,2496;0,3679;0,2567;0,6231;0,7477;0,8767;0,8852;2,2378;0,3521;187,365;0,465807381;0,326395004;0,207797614;12,7599;7,8152875;1,848125;2,0412625;5,0112375;5,0786875;5,175975;2,535673388;2,496525;2,7184;2,7808;0,0756375;0,2834375;0,47225;0,378025;0,281225;0,7401;0,88335;0,833;2,5432625;0,4449375
PET0487;PET0487;10;0,833333333;12;32;18,4;69,3;NA;4,95;33,8;18,9;1,7;12;18,00385106;6,98815085;39,44537535;5,644608452;2,896497725;4,305572272;1,333102685;11,35749098;3,218967459;3,913476413;16,66666667;352,4441;5113,0937;45,5507;56,134;132,5033;134,0273;136,0797;2,424193893;2,3876;2,9089;3,0309;0,0822;0,287;0,429;0,4463;0,7744;0,7649;0,9077;0,8643;2,8009;0,4244;183,066;0,462286826;0,331099166;0,206614008;13,3016125;8,9218625;2,1312;2,3085;5,0879375;5,1130625;5,25765;2,277517869;2,2154875;2,3902;2,40395;0,068925;0,2526625;0,4741;0,3488125;0,3216125;0,74565;0,8813125;0,83805;2,23845;0,430325
PET0488;PET0488;10;0,833333333;12;30;13,3;50,9;NA;3,635714286;40,8;14;0,5;12;16,62348475;7,065604384;39,74249802;5,624783933;2,778038582;4,960922769;1,495118628;12,51881691;3,337030491;4,223986859;16;315,1463;4142,5724;44,704;54,0173;110,998;116,1627;118,5072;2,193874925;2,1505;2,483;2,611;0,0856;0,2634;0,3787;0,3137;0,6646;0,5237;0,6018;0,8568;1,5815;0,557;183,458;0,455068735;0,326625168;0,218306097;13,6631125;8,89785;2,0042375;2,1973625;5,3287;5,3644375;5,5001625;2,503074709;2,448575;2,6663875;2,73405;0,0724625;0,2782875;0,4734375;0,350025;0,2934125;0,7362;0,8722;0,834225;2,4484625;0,437625
PET0489;PET0489;19;0,703703704;27;52;19,6;94,6;54,7;4,504761905;30,5;20,5;1,7;21;21,9981639;5,357255244;39,85187418;7,438860455;3,044630753;3,518440546;1,276933618;9,594532563;2,750100501;3,180823571;20;371,9424;5825,1138;58,2507;74,3373;115,316;127,4233;128,1662;1,724116964;1,7141;1,9797;2,218;0,1035;0,215;0,3227;0,3991;0,6855;0,4774;0,6085;0,8234;1,0945;0,5448;159,501;0,47312556;0,318004276;0,208870164;14,093375;9,418475;2,0280375;2,2952625;5,502;5,5575875;5,6618375;2,466749446;2,4258375;2,7190125;2,770675;0,0799625;0,283525;0,4457;0,394775;0,27315;0,746475;0,8826;0,836925;2,55055;0,43815
PET0490;PET0490;10;0,555555556;18;38;14,4;55;NA;3,928571429;21,1;5;1;9;17,03422318;5,471107688;38,89719866;7,109565536;2,754753176;3,197206975;1,246791531;8,824864109;2,563472042;3,211561539;18;282,3917;3762,8599;50,1227;55,2873;103,2087;104,7327;104,2044;1,884780049;1,8943;2,0591;2,1273;0,0697;0,2088;0,3606;0,2432;0,6563;0,5324;0,6053;0,8382;1,2852;0,4959;162,451;0,456340681;0,328609858;0,215049461;12,0444125;6,8262125;1,7528625;1,928825;4,7651625;4,8101;4,936825;2,559498659;2,4965875;2,722325;2,694575;0,0778875;0,2875;0,438375;0,36455;0,2930375;0,7469875;0,885475;0,8363;2,567675;0,423775
PET0491;PET0491;9;1,285714286;7;NA;18;99,3;NA;NA;18;4,5;3,9;8;40,63303017;6,415568334;38,87397496;6,059318978;2,7997223;4,714873034;1,638596162;12,3343144;2,909101927;4,138472928;19,5;200,3187;1885,3726;30,3107;40,3013;74,422;76,2;77,1434;1,914166541;1,8908;2,4553;2,2142;0,1051;0,2454;0,3243;0,3689;0,7544;0,7809;0,8797;0,8954;2,4545;0,4005;166,136;0,492915443;0,326479511;0,180605046;15,734375;12,5254;2,459325;2,673625;6,111875;6,1714125;6,272075;2,345906775;2,3123625;2,48635;2,5340875;0,07065;0,264875;0,4784625;0,364325;0,300325;0,7695625;0,8895375;0,8605875;2,4297;0,4185875
PET0492;PET0492;9;0,45;20;38;13,6;61,2;NA;NA;28,3;10,5;2;13;23,93474539;6,524020183;39,23809517;6,014404321;4,096913149;4,429314459;1,782371012;12,65504957;2,482802601;3,106688631;23;323,3634;4672,0623;46,1433;57,658;115,824;117,094;120,8205;2,095468105;2,0308;2,5101;2,5698;0,0872;0,2502;0,4276;0,5147;0,8118;0,7048;0,7849;0,8863;2,1266;0,4624;151,935;0,463876;0,307401191;0,228722809;14,94415;12,418825;2,82045;3,0771;5,4504125;5,4835;5,575475;1,811925189;1,782775;1,9332;1,9530125;0,0653125;0,19375;0,4445625;0,344475;0,325125;0,757075;0,878075;0,8526875;1,8487625;0,4119625
PET0493;PET0493;10;0,833333333;12;42;14,8;60,8;38,5;4,053333333;26,1;12,1;3;13;18,17055601;6,379773138;38,45540094;6,027706645;3,080235783;4,515431451;1,624722071;12,15265335;2,973839841;4,233481182;25;250,9705;3098,0798;47,0747;55,372;79,0787;83,566;84,9979;1,535033952;1,5092;1,6799;1,7741;0,0865;0,1619;0,3841;0,4535;0,7325;0,7566;0,8999;0,8787;1,6802;0,3981;179,884;0,458584421;0,32694959;0,214465989;12,3075125;8,3913375;2,370675;2,5043125;4,451625;4,5164375;4,651475;1,857386009;1,804775;1,8796875;1,9576125;0,0588125;0,1884125;0,4565875;0,2868625;0,354875;0,70795;0,8801875;0,795225;1,679175;0,4355125
PET0494;PET0494;13;0,8125;16;38;13;56,2;25,7;3,746666667;29,8;17,9;1,3;13;21,23797125;6,645265676;39,29352364;5,913010188;2,97247054;4,805202616;1,443054361;12,26669772;3,334765019;4,144994331;19;270,7331;3323,7425;41,2327;46,6513;93,726;98,6367;100,54;2,155138228;2,1143;2,2731;2,4284;0,0751;0,2462;0,4406;0,432;0,7913;0,622;0,7077;0,8723;1,7659;0,4972;177,718;0,484497912;0,3305574;0,184944688;14,7036375;11,8253375;2,7132875;2,9262875;5,3644125;5,408075;5,5255875;1,888258587;1,8491625;1,9789875;2,0434125;0,0638625;0,2046;0,4584375;0,3473125;0,3320875;0,778475;0,8823875;0,8777;1,9245125;0,39035
PET0495;PET0495;10;NA;NA;29;10,2;53,2;NA;3,546666667;37,5;20;0,8;9;22,81277766;6,650607573;39,62736963;5,958458561;2,570792666;4,274818139;1,678182657;10,92882962;2,597604535;3,879930046;16;216,1439;2205,9956;34,798;46,228;67,1407;73,8293;74,4634;1,610785671;1,5971;1,9294;1,9075;0,0976;0,1964;0,3517;0,5011;0,7542;0,744;0,8686;0,9025;1,8837;0,4311;181,305;0,454212515;0,321546565;0,22424092;14,9126875;13,0008;2,907775;3,0784125;5,4689625;5,512575;5,615725;1,824227585;1,7911875;1,8821875;1,9162;0,059325;0,19225;0,46815;0,3347125;0,3397875;0,7896;0,8895875;0,882825;1,88255;0,3936625
PET0496;PET0496;12;0,666666667;18;37;18,4;78,5;NA;4,131578947;34,7;21,2;1,9;14;17,80991118;6,691213983;41,5600402;6,211136022;3,062839359;4,055307771;1,339502014;11,15542873;3,037209785;3,658481652;19,33333333;358,8212;5734,7914;56,9807;71,9667;118,872;119,7187;124,2695;1,726763906;1,6635;2,0862;2,1777;0,0926;0,2002;0,3946;0,5345;0,7792;0,7006;0,7907;0,8895;1,8199;0,4713;140,225;0,459753967;0,308447139;0,231798895;13,6514875;10,490375;2,5691;2,723875;4,9913625;5,056175;5,1852625;1,903634528;1,8565125;1,9439125;1,9916375;0,0603875;0,2017625;0,4656125;0,324375;0,3371625;0,771125;0,8879125;0,8668625;1,906225;0,4052
PET0497;PET0497;15;0,833333333;18;36;12,7;52,8;NA;5,28;40,1;17,8;0,9;14;21,07689139;6,368610642;38,75165345;6,084789231;2,48472133;3,925547796;1,51740624;10,20118496;2,592524745;4,130474236;18,33333333;277,7584;2813,765;29,8873;43,6033;97,3667;104,9867;105,9963;2,430923806;2,4078;3,2578;3,5365;0,1186;0,3266;0,3393;0,5392;0,7702;0,5634;0,6686;0,8769;2,2961;0,5754;150,829;0,482990672;0,312870867;0,204138461;12,63505;8,9682;2,353475;2,5638125;4,6791625;4,717525;4,8492375;1,891416592;1,8418125;1,9890625;2,0397875;0,06675;0,2003625;0,4602375;0,343675;0,3106;0,768225;0,886175;0,8600625;1,94015;0,409325
PET0498;PET0498;15;1,5;10;32;15,4;35,4;NA;2,36;47,9;20,6;2,7;10;18,57621881;6,926846195;41,64673878;6,012366611;2,821172501;4,443276985;1,563643507;11,45078297;2,835603894;4,105656651;16,66666667;298,1923;3574,0645;42,8413;54,9487;95,504;97,3667;101,7945;1,852537003;1,772;2,2292;2,0153;0,0909;0,2185;0,4066;0,4316;0,7144;0,7433;0,8924;0,8506;2,0142;0,4296;206,655;0,440618422;0,325281266;0,234100312;16,703675;14,313475;2,6683375;2,925;6,400275;6,4571375;6,5978375;2,25567094;2,2089;2,4003875;2,4531125;0,073175;0,256;0,463;0,4028375;0,291025;0,7801;0,8871875;0,874175;2,3664125;0,4129875
PET0499;PET0499;9;0,642857143;14;32;11,8;48,8;NA;2,870588235;32,9;18;0;10;16,72346811;6,337867191;38,8611447;6,131580788;2,676157053;4,592148304;1,628302218;12,3660879;2,869063638;4,489029624;15,75;279,3044;3015,2413;32,8507;49,1067;98,7213;100,4147;104,1184;2,120248357;2,0448;3,0052;3,1371;0,1119;0,2755;0,3453;0,5576;0,7608;0,7764;0,8915;0,8762;2,9299;0,4606;166,359;0,469502702;0,32010291;0,210394388;13,1730625;9,0378375;2,3349375;2,5386875;4,6394625;4,72545;4,908775;1,93358773;1,86655;1,9904;2,04085;0,0660125;0,2087375;0,473075;0,3500375;0,3343625;0,7455375;0,8791875;0,8433125;1,867975;0,42335
PET0500;PET0500;11;1;11;32;14,1;46,9;43,5;2,605555556;37;18,5;3,5;11;15,14916248;6,361439768;39,58343932;6,222402595;2,977069629;3,660577375;1,476480173;10,58701642;2,560371738;3,26395577;19;298,7144;4344,7798;50,546;68,58;90,17;99,6527;101,679;1,482633421;1,4531;1,7839;1,9162;0,1034;0,179;0,3461;0,4751;0,7315;0,5765;0,6954;0,8703;1,2697;0,5308;159,918;0,461286409;0,323647119;0,215066472;14,37985;11,4285;2,69345;2,883975;5,118375;5,1607;5,26415;1,825310552;1,78955;1,9001;1,91905;0,0640625;0,1962125;0,4745875;0,3425625;0,327625;0,771925;0,89035;0,8627625;1,8495;0,4118375
PET0501;PET0501;12;0,545454545;22;42;12,6;53,4;13,5;3,3375;37,1;16,4;3,4;14;16,24547808;6,44738878;38,7583643;6,011482419;2,525365297;4,225547682;1,304866771;10,99167649;3,170377074;4,356810247;14,66666667;268,7417;3187,3628;43,942;48,3447;84,4973;92,0327;91,8658;1,900224844;1,9037;1,9229;2,0968;0,0677;0,207;0,4501;0,3135;0,6869;0,523;0,6339;0,8402;1,2402;0,5405;176,088;0,44762278;0,329619281;0,222757939;12,8099875;9,09685;2,36405;2,5505875;4,63815;4,6858;4,828975;1,89327949;1,8414375;1,9653625;2,0157375;0,0637625;0,20415;0,4783875;0,3452625;0,3586875;0,7778625;0,890175;0,8701125;1,911275;0,400975
PET0502;PET0502;13;0,65;20;40;10,5;57,4;NA;3,021052632;51,1;22,6;2,4;15;19,60551963;6,448737259;37,87021577;5,872500963;2,866796493;4,122782755;1,138189695;11,29947314;3,751330023;3,964743709;21,66666667;268,5301;3195,6997;36,9993;49,3607;102,87;104,394;102,799;2,082608229;2,1149;2,7803;2,7469;0,1022;0,2727;0,3464;0,4346;0,7072;0,7873;0,9134;0,8842;2,7874;0,4053;159,198;0,463837485;0,314589379;0,221573135;13,85025;9,9549375;2,2344125;2,4818125;5,3194375;5,3445875;5,439;2,191543479;2,15675;2,3835;2,4243875;0,075025;0,252275;0,4597;0,41975;0,283225;0,761625;0,890325;0,8480375;2,2896125;0,4315
PET0503;PET0503;20;0,4;50;58;19,8;96,5;17,3;5,361111111;28,3;27,4;0;22;13,83995006;3,674772101;40,42072563;10,99951902;2,870309539;4,758649393;1,350327623;12,18819738;3,54302199;4,253959084;17,33333333;342,5712;4600,3994;46,5667;60,706;117,0093;123,3593;123,6125;2,036248476;2,0321;2,5127;2,6286;0,097;0,2551;0,3389;0,3661;0,6704;0,3654;0,443;0,7699;1,0038;0,6549;183,999;0,43946978;0,325447421;0,235082799;13,610125;10,2016625;2,46195;2,6498125;5,023125;5,0681125;5,1887625;1,958162134;1,913375;2,0413;2,09505;0,06325;0,2120875;0,4731;0,3441;0,319425;0,7493875;0,8868375;0,8365;1,9264;0,42565
PET0504;PET0504;15;0,75;20;39;20,7;74,1;NA;4,63125;58,4;32,1;2,3;15;18,35253219;6,594018165;40,54463793;6,148699764;2,978434906;5,699133082;1,427584374;14,34005676;3,992225731;4,811641998;16;328,6833;4703,754;47,9213;56,896;114,7233;118,7873;122,278;2,149149325;2,0878;2,394;2,5161;0,0857;0,2558;0,43;0,4811;0,7555;0,7718;0,9024;0,8876;2,3938;0,4146;163,089;0,465138667;0,313252273;0,22160906;14,541275;10,8101875;2,353475;2,6087875;5,464975;5,4941;5,62925;2,157803194;2,107075;2,324175;2,387025;0,0743875;0,2470375;0,46345;0,418325;0,280525;0,7394125;0,8809;0,8261875;2,1427625;0,442125
PET0505;PET0505;14;0,636363636;22;42;14;74,3;35;NA;49,5;33,4;0;16;14,43642857;5,691113995;41,21169018;7,241410068;3,119073671;5,187137783;1,83530913;13,16256539;2,826439794;4,235917316;17,66666667;349,9644;5487,2865;55,7107;68,834;118,5333;122,7667;121,2576;1,761594561;1,7835;2,1277;2,17;0,0903;0,2096;0,3836;0,4137;0,7273;0,6473;0,7357;0,8685;1,7306;0,4784;172,58;0,438996407;0,319428671;0,241574922;15,169975;13,256375;2,9951;3,2385;5,425275;5,5364;5,6186;1,734939015;1,7103;1,813625;1,862675;0,0641625;0,1791625;0,451825;0,3461375;0,32665;0,76815;0,889325;0,8678125;1,7917125;0,4033625
PET0506;PET0506;14;0,777777778;18;38;14,6;62;NA;4,428571429;37;23,6;2,7;14;14,49657148;5,520992665;40,61631563;7,356705233;2,997430484;4,878987584;1,707419493;12,75961868;2,858209204;4,269501929;18,33333333;306,6672;3700,9747;47,9213;55,0333;104,4787;107,95;110,5443;2,008680199;1,9615;2,1802;2,3;0,0785;0,2219;0,3448;0,295;0,6538;0,4662;0,5308;0,8104;1,1379;0,5283;170,572;0,43498933;0,320867434;0,244143236;14,508225;11,481525;2,7053625;2,9090875;5,1726125;5,2241875;5,342175;1,836374808;1,797675;1,9135875;1,9410375;0,0658875;0,1932875;0,4661875;0,3543;0,32315;0,7299;0,886525;0,8141625;1,7682875;0,4408625
