Plant ID;Genotype ID;TLN;LIR;Days to budding;DTF ;Stem diameter at flowering;Plant height at flowering;Internode length;Stem diameter final before 1st node;Stem diameter final after 5th node;Distance of first branching from ground;Primary branches;SLA;Leaf total N;Leaf total C;Leaf C N ratio;Disk diameter;Ligule length;Ligule width;Flower head diameter;Ligule LW ratio;Flower FHDD ratio;Ligules number;Stem colour;Petiole main veins colour;Darker axillae;Leaf perimeter;Leaf area;Leaf width mid-height;Leaf maximum width;Leaf height mid-width;Leaf maximum height;Leaf curved height;Leaf curvedHeight maxWidth;Trichomes length;Trichomes density leaf edge flat area;Trichomes density leaf edge secondary veins;Trichomes density leaf center flat area;Trichomes density leaf center secondary veins;Trichomes density edge average;Trichomes density center average;Trichomes density nonvein average;Trichomes density vein average;Leaf shape index external I;Leaf shape index external II;Leaf curved shape index;Leaf ellipsoid;Leaf circular;Leaf rectangular;Leaf obovoid;Leaf width widest pos;Leaf eccentricity;Leaf proximal eccentricity;Leaf distal eccentricity;Leaf shape index internal;Leaf eccentricity area index;Total RGB;RGB proportion green;RGB proportion red;RGB proportion blue;Phyllaries diameter;Phyllaries length;Phyllaries width;Phyllaries LW ratio;Flowerhead to phyllaries diameter ratio;Disk to phyllaries diameter ratio;Seed perimeter;Seed area;Seed width mid height;Seed maximum width;Seed height mid width;Seed maximum height;Seed curved height;Seed HW ratio;Seed shape index external I;Seed shape index external II;Seed curved shape index;Seed ellipsoid;Seed circular;Seed rectangular;Seed ovoid;Seed width widest pos;Seed eccentricity;Seed proximal eccentricity;Seed distal eccentricity;Seed shape index internal;Seed eccentricity area index
ANN1120;ANN1120;23;0,71875;32;57;34;179,2;7,791304348;42;33;20;20;21,01088495;5,41;44,467;8,219725796;5,05681311;5,381664801;2,009494082;15,53735583;2,6728991;3,07843894;30,66666667;0;4;0;558,7286;8820,3695;79,502;93,218;153,924;154,686;183,1774;1,965043232;3,394359184;98;89;78;89;93,5;83,5;88;89;1,6594;1,9361;2,3338;0,0942;0,185;0,3914;0,3466;0,6471;0,7993;0,8934;0,8869;1,9597;0,3076;191,571;0,455481258;0,323530179;0,220988563;9,718846543;4,316300561;1,079784714;4,020566783;1,599564944;0,520332257;13,01395;9,763375;2,6445125;2,7834125;4,6818;4,7175125;4,8716125;1,750230158;1,705475;1,781875;1,794875;0,0530875;0,1706;0,458475;0,2658;0,3597875;0,737475;0,8799625;0,8262375;1,6609375;0,4140375
ANN1121;ANN1121;34;0,739130435;46;76;42,9;218,6;6,429411765;43;40;24;28;26,21115333;6,447;44,12;6,843783287;4,804992157;6,098642915;1,751763379;17,08990121;3,448306416;3,563061876;32;3;4;1;528,71;10649,5916;78,994;110,49;158,242;167,386;180,6699;1,635169699;3,020497959;91;45;124;73;68;98,5;107,5;59;1,5149;2,0032;1,759;0,1131;0,1952;0,3318;0,4585;0,7334;0,7508;0,8949;0,8901;1,8029;0,356;176,402;0,474762191;0,315070124;0,210167685;8,087707993;3,35943655;1,033536636;3,277787006;2,11604968;0,593647472;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1122;ANN1122;26;0,742857143;35;61;41,6;217,8;8,376923077;39;37;24;22;21,33260211;6,002;42,797;7,130686732;4,660169821;6,273474503;2,046734392;16,95389764;3,086138762;3,645630076;27;3;4;1;492,5187;10926,5588;90,678;109,982;140,208;152,4;169,5568;1,541677729;3,037346939;104;59;127;57;81,5;92;115,5;58;1,3857;1,5462;1,7849;0,0985;0,1348;0,3998;0,4588;0,6994;0,7579;0,8731;0,9284;1,4551;0,3431;172,516;0,44738459;0,312672448;0,239942962;9,208301018;3,533457854;1,422249553;2,494224418;1,867366141;0,475362418;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1123;ANN1123;23;0,696969697;33;58;38,3;166,1;7,22173913;52;41;17;20;16,38508769;5,072;43,706;8,616691797;5,444087193;6,095146757;1,71924315;17,76130838;3,584628722;3,268434477;30,75;1;3;0;618,6788;14014,1655;98,044;131,826;145,288;173,228;191,7073;1,45424499;3,377632653;70;47;82;95;58,5;88,5;76;71;1,3141;1,4819;1,4866;0,1132;0,1445;0,3661;0,5098;0,7681;0,6167;0,8015;0,8842;1,2727;0,4989;179,426;0,450670471;0,314815021;0,234514507;9,707381377;2,824075242;1,197730452;2,371140467;1,83332761;0,561188385;14,554525;12,3023125;3,08505;3,20675;5,2069875;5,2440375;5,3455625;1,666972012;1,63895;1,6910125;1,71105;0,0509625;0,1567375;0,4409125;0,222525;0,384;0,7373125;0,853525;0,85355;1,570925;0,3935875
ANN1124;ANN1124;20;0,769230769;26;52;36,4;181,1;9,055;45;42;10,5;NA;21,61231203;5,983;41,738;6,97601627;4,467586862;6,933333031;1,696616565;17,77656378;4,120473402;4,005367341;25,66666667;2;4;1;721,1801;16539,9024;112,014;141,732;149,86;181,61;198,726;1,402125138;3,204;58;26;51;50;42;50,5;54,5;38;1,2814;1,3379;1,7993;0,1169;0,1462;0,3946;0,4253;0,6699;0,493;0,6629;0,8263;0,8462;0,5514;184,372;0,474280259;0,326215477;0,199504263;9,534675113;3,240228454;1,328018973;2,441988199;1,864389694;0,467985509;13,143675;9,973475;2,7067;2,844275;4,6421;4,6699125;4,852675;1,706120189;1,6433625;1,7161;1,7679625;0,0556375;0,16685;0,4622125;0,2904625;0,373975;0,7514375;0,883875;0,8415;1,6371875;0,4104125
ANN1125;ANN1125;38;0,690909091;55;98;43,2;305;8,026315789;43;40;14;37;16,43659346;3,647;42,746;11,72021806;4,571680367;5,879842009;1,926721103;16,55945543;3,05248388;3,396000448;29;0;1;0;641,199;13621,005;86,36;105,918;164,592;219,456;229,3331;2,165194773;3,28677551;39;47;20;9;43;14,5;29,5;28;2,0719;1,9059;2,3318;0,0958;0,2408;0,3345;0,3057;0,7512;0,6002;0,8548;0,8576;1,9044;0,4759;169,554;0,489566746;0,330478786;0,179954469;8,081588926;3,301901715;1,193074984;2,770425773;1,928156547;0,565551532;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1126;ANN1126;37;0,804347826;46;84;46,2;284;7,675675676;46;39;15;37;21,80842989;3,611;41,406;11,46608672;4,727337011;4,799078915;1,1020794;14,08808491;4,373958792;2,989063642;32,25;1;2;0;542,6725;10856,2364;85,344;115,824;154,686;160,274;173,7664;1,500262467;3,577518367;40,66666667;39,66666667;31,66666667;30,33333333;40,16666667;31;36,16666667;35;1,3838;1,8125;1,7227;0,1268;0,1715;0,3361;0,5064;0,6964;0,7524;0,8943;0,8587;1,6345;0,3584;176,03;0,457990115;0,314633869;0,227376015;9,001513856;3,766478522;1,0757363;3,525262782;1,566594906;0,524830494;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1127;ANN1127;22;0,6875;32;65;41,2;146,7;6,668181818;45;41;14,6;20;21,69704082;5,744;43,214;7,522695905;5,138683732;5,078859769;1,902301098;15,13292961;2,675555569;2,945206713;28,66666667;1;1;0;606,1699;16528,8057;113,538;137,16;168,91;188,722;225,6301;1,645013852;3,501306122;22;25;23;24;23,5;23,5;22,5;24,5;1,3759;1,4877;1,7988;0,0979;0,1322;0,3921;0,3689;0,6756;0,7143;0,8923;0,8878;1,4888;0,4216;163,049;0,472765856;0,314506682;0,212727462;7,979567753;3,220417591;1,360548311;2,381819988;1,883141186;0,635949637;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1128;ANN1128;24;0,685714286;35;65;37,8;185,4;7,725;50;47;11,5;21;23,07031216;6,158;44,161;7,171735707;4,954626296;6,056539183;1,87381165;17,09804729;3,243964915;3,450810548;25;1;3;1;908,3505;24521,4348;133,858;166,624;239,776;247,396;282,2045;1,693660577;3,516489796;23;22;18;35;22,5;26,5;20,5;28,5;1,4848;1,7913;2,0387;0,1043;0,163;0,3421;0,3033;0,6244;0,4687;0,6113;0,8143;0,9383;0,5421;165,577;0,456204666;0,315363849;0,228431485;8,985564922;3,335247975;1,278764032;2,611897154;1,910060524;0,553276047;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1129;ANN1129;24;0,685714286;35;58;29,4;168,6;7,025;36;35;10,5;20;29,50301216;6,101;39,163;6,419299467;5,117557172;6,442456245;2,142774602;17,54322805;3,022516812;3,426972453;28,33333333;2;4;1;416,6083;7762,2425;80,01;89,916;134,112;135,636;150,1774;1,670196628;2,574195918;67;42;80;43;54,5;61,5;73,5;42,5;1,5085;1,6762;1,8867;0,0838;0,1446;0,38;0,3561;0,7116;0,7917;0,8884;0,8884;1,688;0,3113;190,208;0,460185691;0,319029694;0,220784615;8,590936902;3,625796911;1,176160984;3,115257924;2,040324824;0,595572517;13,8964625;11,457075;2,9077875;3,03345;4,9543125;4,9874;5,0832625;1,675736373;1,6447;1,7048375;1,743425;0,0544125;0,1602875;0,4758;0,2841625;0,3559875;0,747;0,880375;0,8370875;1,6115375;0,411575
ANN1130;ANN1130;24;0,75;32;52;34,8;145,4;6,058333333;52;42;10,5;23;27,67549642;6,077;41,899;6,894312503;5,158310819;5,826169488;NA;16,23538115;3,399506788;3,151719528;31,66666667;1;3;1;567,3976;9655,9807;83,82;110,49;119,38;154,178;167,8619;1,519249706;2,449077551;63;26;75;37;44,5;56;69;31,5;1,3954;1,4242;2,0374;0,1226;0,1587;0,3219;0,4113;0,6651;0,6007;0,8505;0,7778;1,3285;0,4766;179,788;0,485432843;0,318391661;0,196175496;9,712829743;3,377287954;1,389535545;2,479652331;1,673108981;0,530931341;14,6199;12,5434375;3,0704875;3,1882375;5,2506625;5,2850625;5,412225;1,697560172;1,65995;1,71205;1,7363375;0,0509625;0,1626625;0,453275;0,25875;0,3939875;0,7659875;0,87975;0,8620125;1,6545625;0,381825
ANN1131;ANN1131;30;0,666666667;45;90;47,7;304,5;10,15;51;44;18;30;16,8674772;4,83;44,143;9,13882063;5,399864112;6,417665795;1,833005398;18,08640477;3,539316093;3,352358;39,66666667;1;3;1;585,9265;13095,9093;102,87;127,762;160,782;166,878;180,4913;1,412715048;3,36362449;49;29;46;50;39;48;47,5;39,5;1,3062;1,563;1,737;0,1056;0,1341;0,3589;0,4283;0,702;0,7835;0,8986;0,9146;1,4438;0,292;155,545;0,482317014;0,312681218;0,205001768;9,230732695;3,779950683;1,307423763;2,901630975;1,963941572;0,586109107;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1132;ANN1132;24;0,75;32;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;3;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1133;ANN1133;38;0,690909091;55;94;38,3;280,5;7,381578947;45;33;5,7;25;18,25286163;3,419;39,474;11,54637443;4,325663541;5,797330877;1,846560718;15,53848421;3,155539333;3,589507466;25;1;2;1;539,8143;10051,8509;98,806;107,188;127,254;156,972;166,8069;1,556208717;2,740995918;80;29;75;18;54,5;46,5;77,5;23,5;1,4645;1,2879;1,6334;0,0787;0,1115;0,3526;0,2056;0,5679;0,4797;0,6338;1,035;1;0,5583;167,225;0,442439827;0,306030797;0,251529377;8,442827637;3,033183444;1,063612922;2,853244657;1,847363044;0,515194184;15,1960125;13,03935;3,0003875;3,1961625;5,4888;5,525825;5,6464625;1,766638117;1,7310875;1,8319625;1,851675;0,0607125;0,1796375;0,45105;0,3165125;0,338825;0,7677875;0,881725;0,86445;1,775875;0,391225
ANN1134;ANN1134;26;0,577777778;45;77;35,6;227,6;8,753846154;35;30;15;23;20,65464063;4,834;42,327;8,75567298;5,734958879;7,689453361;1,757623992;20,60239163;4,48486478;3,601899453;39,25;0;1;0;544,6429;9517,6584;88,138;98,298;153,924;161,036;189,2679;1,925450162;3,096906122;46;56;9;35;51;22;27,5;45,5;1,6382;1,7464;1,7273;0,0921;0,173;0,3572;0,2822;0,6786;0,6761;0,8992;0,7754;1,4759;0,3392;165,132;0,454230555;0,308462321;0,237307124;10,00136628;4,140787411;1,176125939;3,512088721;2,068315167;0,573876209;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1135;ANN1135;20;0,740740741;27;52;35;144;7,2;51;42;8,5;19;21,58345642;5,921;42,26;7,137777595;5,325310985;7,429605805;1,97264259;19,63714499;3,90095886;3,706708063;29;1;3;1;587,1573;12952,2322;101,346;128,524;145,288;154,432;194,4703;1,513104945;3,469959184;80;55;74;61;67,5;67,5;77;58;1,2016;1,4336;1,5237;0,1081;0,1204;0,3982;0,5008;0,7052;0,7348;0,9065;0,8814;1,3274;0,4137;176,226;0,464817904;0,317246036;0,217936059;10,46507531;4,081713468;1,461971876;2,807805101;1,876054099;0,507955957;13,5178375;11,0261625;2,8138375;2,948775;4,93845;4,9728375;5,0615125;1,716479725;1,690775;1,7599375;1,787125;0,0565375;0,1703125;0,4587625;0,2654625;0,3598125;0,7859625;0,88315;0,8826375;1,7516125;0,379275
ANN1136;ANN1136;20;0,740740741;27;52;32,5;151,9;7,595;52;36;9;20;26,81246234;6,068;40,543;6,681655788;5,187182916;7,960194871;1,973838902;21,08381931;4,043127212;4,067319492;29,33333333;1;3;0;442,7179;8756,9502;82,042;109,982;106,68;129,032;137,0742;1,246333036;3,153404082;91;38;72;71;64,5;71,5;81,5;54,5;1,1732;1,3003;1,55;0,1152;0,1289;0,3697;0,5026;0,7337;0,6785;0,8665;0,9247;1,2932;0,4705;172,726;0,485572525;0,321410789;0,193016685;10,90956716;4,556217247;1,21222676;3,77973941;1,938097364;0,477887642;13,310775;10,51775;2,759625;2,83635;4,7254625;4,7916125;4,9120125;1,731807605;1,6891875;1,7118875;1,779575;0,052025;0,1674125;0,487875;0,239625;0,395025;0,7541;0,872175;0,8606875;1,6316875;0,4045125
ANN1137;ANN1137;21;0,807692308;26;51;30;172,7;8,223809524;46;35;9;18;16,2889875;5,937;43,59;7,341869045;4,655612174;5,637884306;1,660035556;15,76018559;3,397664082;3,391713843;25,5;3;4;1;387,4823;6253,3423;68,326;84,582;110,744;118,872;132,6721;1,568561869;3,265959184;68;111;63;109;89,5;86;65,5;110;1,4054;1,6208;1,6921;0,103;0,1534;0,3803;0,5027;0,7293;0,7066;0,8707;0,844;1,5138;0,4171;172,333;0,450824857;0,311762692;0,237412451;7,715275758;2,437467707;1,075190927;2,290240655;2,054289098;0,606350078;14,5340375;12,5177;3,0400625;3,157825;5,196425;5,234775;5,3421875;1,691730067;1,6585125;1,709875;1,7625625;0,0505625;0,1603375;0,4748;0,2556625;0,3679;0,7712125;0,8732;0,873725;1,66615;0,38855
ANN1138;ANN1138;19;0,730769231;26;52;36,3;125,7;6,615789474;37;34;10,5;18;21,13483445;5,285;42,352;8,013721402;4,561018027;6,826448714;2,145769117;17,86500907;3,205230793;3,927798534;26,5;2;3;1;626,8417;12306,8141;99,06;117,348;146,304;162,306;194,1667;1,654623002;3,305828571;103;71;58;69;87;63,5;80,5;70;1,3831;1,4769;1,9501;0,0982;0,1335;0,4128;0,4652;0,7811;0,721;0,9073;0,8863;1,4286;0,3901;175,759;0,474968565;0,319596721;0,205434715;8,372988627;3,170373734;1,257592182;2,519865433;2,139184739;0,544681026;12,9316125;9,6964625;2,6524375;2,72655;4,6394625;4,685775;4,866925;1,785012195;1,7260625;1,757775;1,8171375;0,0482875;0,1703375;0,46995;0,2408;0,393925;0,7449875;0,875925;0,8422875;1,64325;0,399725
ANN1139;ANN1139;20;0,571428571;35;58;35,8;147,6;7,38;44;39;9;17;24,4144311;5,694;44,422;7,801375521;5,318572615;6,219283992;1,85105368;17,85662766;3,366200308;3,358558693;29,33333333;1;3;0;570,8758;10630,0433;82,804;103,886;136,398;156,718;172,9728;1,665025124;2,681681633;49;68;104;75;58,5;89,5;76,5;71,5;1,5086;1,6472;1,446;0,0859;0,1519;0,4206;0,4282;0,7639;0,6948;0,8682;0,8898;1,4558;0,4002;186,118;0,470287667;0,323799955;0,205912378;10,23232764;4,458112956;1,543868419;2,886027712;1,747550433;0,520479912;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1140;ANN1140;24;0,685714286;35;72;31,4;232,1;9,670833333;31;27;23;18;26,06306842;4,848;42,168;8,697715494;NA;NA;NA;NA;NA;NA;NA;1;4;1;517,5041;11084,623;98,298;115,57;141,478;168,91;177,1292;1,532657264;3,695510204;83;49;77;42;66;59,5;80;45,5;1,4615;1,4393;1,8019;0,0955;0,1388;0,3265;0,306;0,6298;0,6536;0,8346;0,8298;1,269;0,3215;187,848;0,45034283;0,31570738;0,233949789;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1141;ANN1141;19;0,791666667;24;49;34,8;113,5;5,973684211;NA;NA;19;16;23,26475644;6,263;43,779;6,9897271;3,178058016;4,435108945;1,603076318;12,21547697;2,722974742;3,835981318;20,33333333;0;3;0;477,4693;10469,1404;87,376;106,68;150,368;153,162;167,9076;1,573937008;4,044;92;56;91;47;74;69;91,5;51,5;1,4357;1,7209;1,4958;0,0897;0,144;0,3906;0,3993;0,7297;0,7841;0,899;0,8872;1,7226;0,3741;182,467;0,47216209;0,318112316;0,209725594;7,69469598;3,364998698;0,909496729;3,703357222;1,592538319;0,4146275;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1142;ANN1142;24;0,705882353;34;64;38,2;207,2;8,633333333;43;48;24;18;24,57788854;6,547;43,268;6,608264973;5,049571341;6,03813866;1,615307811;17,851906;3,571626615;3,524367822;30;0;0;1;734,0725;18214,6732;119,634;155,194;169,926;191,262;216,132;1,392656933;4,077526531;56;41;73;53;48,5;63;64,5;47;1,2324;1,4204;1,6353;0,1186;0,1425;0,3468;0,3723;0,6494;0,7686;0,9554;0,9429;1,2511;0,2571;170,923;0,45734629;0,312860177;0,229793533;8,610601986;3,69109524;1,109935138;3,330195413;2,06784383;0,585614068;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ANN1143;ANN1143;17;0,85;20;43;27,9;123,6;7,270588235;42;32;12;17;38,9919993;6,293;40,867;6,493887302;4,371572193;4,907802693;1,799743905;13,55984736;2,736819079;3,130829889;21,25;2;3;0;325,413;5540,7631;66,294;78,232;100,33;110,744;126,6391;1,618763422;3,914693878;76;32;84;58;54;71;80;45;1,4156;1,5134;1,7934;0,0929;0,1324;0,3752;0,4287;0,6674;0,7218;0,9023;0,8895;1,5096;0,4027;212,718;0,474482648;0,324594064;0,200923288;7,635716541;3,16372469;1,159652992;2,72875576;1,735545897;0,57443909;14,9667625;13,1405625;3,1339875;3,325825;5,4345375;5,468925;5,5310875;1,66307232;1,651325;1,7418875;1,7619875;0,0584125;0,16435;0,4280375;0,287925;0,3582625;0,7590625;0,8859625;0,8481375;1,6896375;0,38925
ANN1144;ANN1144;10;0,833333333;12;36;12,2;41,7;4,17;29;22;12;8;23,29446699;6,493;43,321;6,672274976;3,914997498;5,986887587;1,554889747;15,54658577;4,016320455;4,114138326;17,66666667;0;1;0;359,9856;4374,7009;48,514;65,278;89,916;115,316;124,2442;1,903308925;4,237959184;297;158;156;91;227,5;123,5;226,5;124,5;1,7665;1,8534;2,7217;0,1206;0,2502;0,3119;0,5185;0,7291;0,6225;0,865;0,8812;1,8553;0,5035;206,562;0,468924584;0,323767198;0,207308217;6,847222397;2,914996068;1,00572268;2,908233234;2,267492573;0,567017394;14,631375;11,9766;2,8270625;3,005675;5,3181375;5,3472375;5,4504;1,813369709;1,780925;1,883375;1,920825;0,0614;0,1885375;0,4606875;0,32255;0,3411375;0,7625125;0,868925;0,8679625;1,7881875;0,39285
ANN1145;ANN1145;22;0,846153846;26;50;35;130,7;5,940909091;41;31;17,5;18;24,40243242;5,806;43,14;7,430749731;4,654086877;6,826896105;2,57737625;17,9408016;2,690110836;3,855321537;22;3;2;1;511,6378;11788,8151;95,504;113,03;149,86;167,132;178,1157;1,575826772;3,448653061;80;35;68;35;57,5;51,5;74;35;1,4787;1,5691;1,7705;0,0925;0,1522;0,3737;0,3442;0,6637;0,7306;0,8587;0,8905;1,6107;0,3852;183,99;0,465215501;0,317370509;0,21741399;9,472402102;3,960738664;1,350904454;2,934978956;1,905889138;0,494564225;14,6267375;13,136375;3,1935125;3,3694625;5,2466875;5,27315;5,349275;1,58757517;1,56615;1,644625;1,6586625;0,0551125;0,1523625;0,439;0,2946375;0,3602375;0,7870375;0,8875125;0,879175;1,6386125;0,373525
ANN1146;ANN1146;19;0,575757576;33;57;48,1;161,5;8,5;48;38;21;16;25,90022917;6,247;44,114;7,061377974;4,745721695;5,60990441;1,767224179;15,74626714;3,177840166;3,319307339;24,66666667;3;3;0;671,098;12341,4592;92,202;107,442;162,052;183,896;214,8096;1,999307533;4,404489796;87;55;78;94;71;86;82,5;74,5;1,7116;1,7576;2,3092;0,1058;0,1867;0,3953;0,4287;0,6746;0,6805;0,9336;0,8339;1,64;0,394;173,941;0,469038352;0,314267482;0,216694166;8,158758014;3,262728493;1,321841195;2,47012512;1,932177418;0,582346692;15,0225625;13,2437125;3,0268375;3,17765;5,4041125;5,4451125;5,5308125;1,740535459;1,713975;1,7859125;1,809775;0,0570625;0,1782625;0,4749125;0,286775;0,360525;0,76255;0,887825;0,8504125;1,7248625;0,409575
ANN1147;ANN1147;17;0,772727273;22;48;28;85,5;5,029411765;44;43;21;13;27,93074131;7,13;42,567;5,970355008;4,323296911;4,258516362;1,687748523;12,77118655;2,529965508;2,96895259;22;0;2;0;514,8408;11649,9122;98,044;113,284;151,13;163,068;182,9258;1,614754069;4,066285714;36;6;16;22;21;19;26;14;1,4395;1,5415;1,7959;0,0869;0,1295;0,3646;0,3266;0,6503;0,6459;0,8008;0,902;1,2545;0,4058;179,293;0,487860653;0,318668325;0,193471022;7,59340515;3,216898607;1,054493467;3,083426596;1,722143383;0,584174363;13,190975;10,090375;2,668325;2,817825;4,7347125;4,7730875;4,9014375;1,739439994;1,6956;1,7764875;1,8093625;0,0560125;0,1697375;0,4655625;0,2976;0,3357125;0,771075;0,879325;0,8700625;1,7233625;0,390375
ANN1148;ANN1148;19;0,95;20;43;24,5;103,1;5,426315789;39;31;2;15;23,77619711;6,573;43,969;6,689309094;3,613613107;4,919766154;1,672239652;13,3341598;2,982473756;3,70495519;26;2;3;1;450,8521;8226,5642;75,184;92,456;133,096;141,732;148,6858;1,608179026;2,605934694;59;30;52;54;44,5;53;55,5;42;1,533;1,7703;1,8831;0,0933;0,1642;0,3664;0,3877;0,7002;0,7002;0,8333;0,8667;1,3448;0,3034;195,014;0,470063688;0,32184356;0,208092752;7,518746523;3,279585901;1,028913821;3,18746838;1,789534973;0,484516526;15,6491875;12,8934875;2,783425;2,942175;5,7560125;5,802325;5,875575;1,997017513;1,9793875;2,0740125;2,1080125;0,0612875;0,216575;0,4680625;0,286775;0,3509125;0,674;0,8715875;0,753475;1,7435125;0,464825
ANN1149;ANN1149;18;0,9;20;45;25,2;89;4,944444444;47;35;24;14;19,06840735;6,893;44,347;6,433450662;3,790751326;5,145492905;1,384426897;14,02099559;3,758315813;3,704853775;20,75;4;2;0;570,2471;10691,656;71,12;100,584;160,02;170,942;189,07;1,879722421;3,315967347;44;32;18;34;38;26;31;33;1,6995;2,25;2,299;0,1112;0,2275;0,3701;0,5679;0,7832;0,7292;0,8291;0,8877;2,2072;0,4845;177,873;0,468109269;0,318047146;0,213843585;7,879727921;3,529357386;1,158437885;3,051955092;1,776633871;0,480386635;15,5454;13,2240875;2,8416375;2,9884625;5,7811375;5,8327375;5,927675;1,983519954;1,9561375;2,0383125;2,06855;0,0593;0,2122625;0,4738625;0,27925;0,362725;0,758625;0,878825;0,8561625;1,9478875;0,4046
ANN1150;ANN1150;19;0,863636364;22;46;23,4;102,7;5,405263158;41;30;20;13;23,5601037;6,463;41,896;6,48231671;4,572111214;4,573103603;1,643234546;13,37873802;2,81057479;2,930701772;21;0;2;0;404,8477;8269,5964;72,136;90,17;127;138,684;144,3711;1,601099035;3,523102041;49;25;50;18;37;34;49,5;21,5;1,538;1,7606;2,0013;0,0847;0,1706;0,4188;0,492;0,7857;0,7486;0,8967;0,9067;1,7586;0,42;188,203;0,483632036;0,325738697;0,190629267;8,641266655;3,696194788;1,271905615;2,932027452;1,551462544;0,530886816;14,8207125;12,3814;2,866775;3,0228625;5,4504125;5,48215;5,549325;1,83578479;1,8267625;1,9132125;1,9358625;0,05685;0,1921;0,4543625;0,27305;0,3670875;0,7495125;0,8746;0,8468125;1,803775;0,402925
ANN1151;ANN1151;19;0,904761905;21;47;33,1;105;5,526315789;42;36;19,5;13;20,5423056;6,07;43,301;7,133843156;6,232517891;5,687796322;2,152102786;16,74829538;2,704722774;2,703554646;24,33333333;1;3;0;458,992;8765,4018;75,692;89,916;132,334;146,304;165,9149;1,845221095;3,742285714;83;103;91;145;93;118;87;124;1,6271;1,7483;1,6525;0,0947;0,1788;0,4048;0,4991;0,7525;0,7304;0,8485;0,9032;1,7949;0,4319;183,424;0,455392969;0,315760206;0,228846825;12,06247978;5,006632346;1,679156606;2,983322966;1,392557662;0,516118103;15,2324625;13,4494875;3,227925;3,3562375;5,2665375;5,323425;5,41955;1,614769515;1,5877625;1,6351375;1,67785;0,05315;0,1484625;0,4745875;0,2705375;0,37195;0,746975;0,87125;0,8498375;1,5327625;0,40155
ANN1152;ANN1152;18;0,818181818;22;50;30,5;111,3;6,183333333;38;30;17,5;14;17,9935466;5,685;43,812;7,70721586;5,321530801;4,995349278;2,001845437;14,58247242;2,511911053;2,745423606;24,33333333;0;3;0;551,7144;13223,4574;100,076;126,238;150,368;163,068;183,4969;1,453578954;3,832897959;91;48;93;105;69,5;99;92;76,5;1,2918;1,5025;1,6752;0,1139;0,1387;0,3798;0,4924;0,6518;0,7207;0,9094;0,8684;1,4172;0,4229;178,917;0,460163092;0,315146129;0,224690778;9,383284915;3,976934526;1,288494476;3,089376989;1,55621403;0,567361406;14,985425;12,3302125;2,778125;2,9262875;5,566825;5,6237;5,708025;1,95060294;1,926975;2,012175;2,0467625;0,06385;0,2109875;0,4502;0,2901;0,3563125;0,767475;0,8680125;0,8789875;1,9341625;0,387525
