Plant ID;Genotype ID;TLN;LIR;Days to budding;DTF;Stem diameter at flowering;Plant height at flowering;Peduncle length of first flower;Internode length;Stem diameter final before 1st node;Stem diameter final after 5th node;Distance of first branching from ground;Primary branches;SLA;Leaf total N;Leaf total C;Leaf C N ratio;Disk diameter;Ligule length;Ligule width;Flower head diameter;Ligule LW ratio;Flower FHDD ratio;Ligules number;Leaf perimeter;Leaf area;Leaf width mid-height;Leaf maximum width;Leaf height mid-width;Leaf maximum height;Leaf curved height;Leaf curvedHeight maxWidth;Leaf shape index external I;Leaf shape index external II;Leaf curved shape index;Leaf ellipsoid;Leaf circular;Leaf rectangular;Leaf obovoid;Leaf width widest pos;Leaf eccentricity;Leaf proximal eccentricity;Leaf distal eccentricity;Leaf shape index internal;Leaf eccentricity area index;Total RGB;RGB proportion green;RGB proportion red;RGB proportion blue;Seed perimeter;Seed area;Seed width mid height;Seed maximum width;Seed height mid width;Seed maximum height;Seed curved height;Seed HW ratio;Seed shape index external I;Seed shape index external II;Seed curved shape index;Seed ellipsoid;Seed circular;Seed rectangular;Seed ovoid;Seed width widest pos;Seed eccentricity;Seed proximal eccentricity;Seed distal eccentricity;Seed shape index internal;Seed eccentricity area index
PET0762;PET0762;37;0,435294118;85;NA;NA;NA;NA;NA;23,4;22,6;3,5;32;17,26425406;5,617150967;39,71421696;7,070170837;NA;NA;NA;NA;NA;NA;NA;377,0434;6591,4922;65,8707;84,9207;129,286;130,4713;131,2906;1,546037656;1,5364;1,9627;1,9906;0,1026;0,1841;0,319;0,4223;0,7197;0,6078;0,6847;0,8683;1,3684;0,4532;142,911;0,44151255;0,3148533;0,24363415;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0763;PET0763;23;0,5;46;67;34,6;201,2;49;9,145454545;35,1;34,1;8,1;19;15,42003731;5,392883907;40,766005;7,55922169;3,280587081;4,179234557;1,519669818;11,4887029;2,747621782;3,493008329;23,66666667;340,9488;6198,855;74,5067;84,6667;119,2107;123,3593;122,9608;1,452292342;1,457;1,6;1,5866;0,0914;0,1336;0,3105;0,3108;0,6356;0,7734;0,8951;0,8944;1,5994;0,28;148,606;0,472773643;0,321272358;0,205953999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0764;PET0764;28;0,466666667;60;NA;29,4;276;NA;8,903225806;30,1;25,3;6,7;26;20,87169687;4,334166748;39,43043063;9,097580439;NA;NA;NA;NA;NA;NA;NA;334,9971;4998,7714;57,404;67,31;117,094;120,9887;120,2905;1,78711187;1,7975;2,0398;2,0802;0,0848;0,2029;0,3253;0,299;0,6535;0,6036;0,8273;0,6946;1,2676;0,3398;165,665;0,474873993;0,32140766;0,203718347;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0765;PET0765;28;0,622222222;45;64;21,6;188,2;44;7,238461538;30,2;25,8;10;20;20,72469733;6,523739067;40,15279495;6,154874458;3,588079532;6,184905634;1,607922869;15,66763571;3,865381097;4,388270671;25;289,1254;4348,0415;54,9487;66,1247;97,1127;104,3093;105,8999;1,601518041;1,5775;1,7673;1,9135;0,0919;0,1744;0,3537;0,4282;0,717;0,7896;0,9213;0,878;1,8202;0,3279;177,085;0,434661321;0,321721207;0,243617472;18,0091;12,9817625;2,013475;2,3005625;7,4414125;7,4837375;7,5442875;3,279322992;3,25385;3,69665;3,7354;0,08635;0,349075;0,4668;0,4079;0,2428125;0,75885;0,857775;0,8773625;3,4246125;0,4307375
PET0766;PET0766;24;0,727272727;33;56;24,2;164,5;57;11,75;33;34,1;8,8;14;30,86646976;6,679081668;42,48629124;6,36109773;3,800971019;5,648360629;1,630692546;14,60295674;3,460212398;3,836121154;20,66666667;336,4945;5920,1889;74,422;83,312;104,9867;108,712;117,2857;1,407788794;1,3049;1,4107;1,5157;0,0755;0,0952;0,3819;0,2937;0,6626;0,6251;0,7085;0,8882;1,0362;0,4097;161,127;0,475742737;0,318742359;0,205514904;17,128875;13,4078875;2,316425;2,547925;6,9122375;6,971775;7,0442625;2,764705594;2,7359375;2,983725;3,0411875;0,0793875;0,3069625;0,4585125;0,3603;0,2822875;0,7505375;0,880425;0,84435;2,7933625;0,4289625
PET0767;PET0767;28;0,736842105;38;64;36,2;207,2;50,5;NA;45,1;40,6;6,1;28;16,79061103;6,243283488;41,2104751;6,600769479;3,464458075;5,895127257;1,993305964;14,75302928;2,960362094;4,256624718;20,33333333;355,9647;5875,0348;72,39;81,8727;114,9773;116,4167;116,5475;1,423520905;1,4219;1,5883;1,5969;0,0879;0,1336;0,3585;0,271;0,6316;0,5095;0,6542;0,7479;0,9943;0,5277;162,975;0,447657616;0,324963952;0,227378432;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0768;PET0768;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0769;PET0769;19;0,76;25;45;29,5;141,2;56;15,68888889;50,9;31,9;3;20;15,75258062;6,247674392;42,09068244;6,737016015;3,476918456;4,883482363;1,703102375;12,67461341;2,868226357;3,652889136;19;380,489;5559,0857;55,626;81,1107;110,49;118,364;120,2937;1,483080531;1,4593;1,9863;2,1099;0,1256;0,1919;0,3141;0,4111;0,6547;0,4639;0,6285;0,7951;0,9337;0,5445;170,799;0,452994455;0,32135434;0,225651204;12,765775;7,87765;1,9592375;2,25955;4,7042875;4,770425;4,9493625;2,190419553;2,1191875;2,4083125;2,450375;0,07865;0,254325;0,449025;0,4289875;0,2578125;0,70265;0,8809125;0,786775;2,1279875;0,4749
PET0770;PET0770;16;0,727272727;22;39;21,5;99,1;33;8,258333333;37;23;1,5;15;17,57996395;6,733175366;40,08575168;5,95346913;3,48397155;4,729106945;1,828834933;12,13377132;2,584133006;3,486169147;20,66666667;298,6932;4632,3205;53,594;65,786;101,0073;107,696;107,7492;1,63787432;1,6371;1,8847;1,9645;0,088;0,1894;0,3668;0,4495;0,7492;0,749;0,8914;0,8889;1,8889;0,4168;180,344;0,426096793;0,320077186;0,253826021;12,5090875;7,9313875;2,0492;2,246325;4,5958;4,6857875;4,8263125;2,148537055;2,0897625;2,2497625;2,315125;0,0704875;0,2404375;0,461975;0,3681875;0,2932875;0,7048625;0,8810875;0,7936875;2,0145875;0,4650625
PET0774;PET0774N;18;0,818181818;22;44;16,8;80,9;26,5;7,354545455;NA;NA;NA;NA;18,38246075;5,305;40,124;7,562862431;2,724981358;4,750189027;1,885036026;12,19954514;2,522635602;4,484211765;17,66666667;258,533;3395,2405;49,8687;67,9027;76,2847;81,1107;82,8857;1,220653965;1,1945;1,5297;1,6025;0,1264;0,1408;0,3425;0,5739;0,7463;0,7524;0,9;0,8944;1,5319;0,4389;187,63;0,469610403;0,328945265;0,201444332;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0775;PET0775;11;0,35483871;31;47;8,4;46,7;42,5;5,188888889;14,3;7,66;13,2;8;19,00066884;5,831403349;40,11575292;6,879262249;2,947925374;4,452266779;1,683554237;11,94551791;2,64883234;4,09698309;17,66666667;253,1314;2920,4028;37,5073;49,1913;87,884;90,7627;91,2326;1,854649094;1,8451;2,3431;2,4379;0,0931;0,2331;0,3821;0,4923;0,7848;0,7507;0,9003;0,8627;2,1613;0,4234;197,242;0,460226524;0,328180611;0,211592866;11,3158;6,4073;1,816375;1,969825;4,28095;4,3127375;4,5064;2,287715914;2,19965;2,3691625;2,42055;0,06715;0,2468625;0,4779875;0,354225;0,2887875;0,7458;0,8847;0,832275;2,2296125;0,432875
PET0776;PET0776;17;0,68;25;45;20,5;102,6;47;10,26;30,7;25,3;5,6;17;18,10502744;5,885361877;39,51532451;6,71417074;3,393422222;4,668301575;1,969918011;12,63088403;2,369994178;3,724422274;19;321,5785;5806,2823;71,2047;84,4973;98,2133;102,362;101,6517;1,203017138;1,2114;1,3793;1,3916;0,0826;0,1011;0,4067;0,4203;0,6974;0,7235;0,8388;0,8855;1,245;0,4051;177,933;0,464731107;0,327887463;0,20738143;12,8770875;8,2244875;1,988325;2,2423625;4,912;4,9583125;5,088825;2,269403364;2,213675;2,47305;2,527625;0,0794875;0,26195;0,444975;0,416975;0,263225;0,7443625;0,8808125;0,8351875;2,306625;0,4396375
PET0777;PET0777;17;0,68;25;43;18,6;50,7;52;3,38;NA;NA;NA;NA;21,67529212;5,568919046;38,71144139;6,951338503;3,276159383;4,305095753;1,54506862;11,78705407;2,804679362;3,667056824;21,33333333;242,2591;2997,6929;53,34;55,88;85,9367;86,2753;86,6515;1,550671081;1,5439;1,6111;1,6128;0,0584;0,1356;0,3386;0,1953;0,5473;0,6365;0,7082;0,871;1,2319;0,3598;193,348;0,461039163;0,325589093;0,213371744;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0778;PET0778;26;0,742857143;35;60;35,2;181,3;21,8;13,94615385;53,2;35,4;1,7;26;16,1153264;4,502412507;39,99111302;8,882152169;4,192882652;4,612010048;1,476887686;13,4103327;3,128852458;3,202322081;32;276,1879;3100,5888;41,9947;48,6833;99,3987;107,442;107,4329;2,20677111;2,207;2,3669;2,5628;0,0853;0,2536;0,3136;0,3012;0,6238;0,705;0,8638;0,8563;2,3651;0,3864;154,242;0,451089846;0,320113847;0,228796307;14,0700625;9,4238375;2,076975;2,3852125;5,347225;5,4133625;5,537925;2,321774265;2,2756625;2,5835625;2,6251625;0,0822125;0,2705375;0,434275;0,4375875;0,259275;0,7499125;0,890875;0,8372;2,459525;0,440775
PET0779;PET0779N;24;0,774193548;31;69;28;160;34;7,619047619;NA;NA;NA;NA;12,46466098;4,401;40,391;9,177976228;2,942920621;3,699145065;1,373482423;10,13939496;2,701767198;3,435735633;22,66666667;291,0477;4673,0014;55,0333;64,77;106,7647;107,1033;108,5201;1,675468581;1,6536;1,94;1,9689;0,0792;0,1819;0,3947;0,4213;0,7565;0,7975;0,8897;0,8889;1,9385;0,3685;156,756;0,453883743;0,32484243;0,221273827;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0780;PET0780N;40;NA;NA;NA;29;191,3;25;NA;33,8;25;2,8;37;13,70720409;3,903;42,344;10,84988612;2,982038267;3,687037289;1,229644877;9,945260796;3,019465446;3,336265155;23,66666667;365,9664;6508,1805;70,7813;79,9253;125,984;129,032;131,0024;1,639060473;1,6144;1,7799;1,8416;0,0815;0,1462;0,3573;0,2861;0,689;0,7814;0,8867;0,8881;1,7814;0,3123;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0781;PET0781;21;0,6;35;58;27,7;157,8;33;NA;36,1;34,2;7,8;16;19,36984045;5,079468328;40,431249;7,95974035;3,484291359;4,782846078;1,602207844;12,64808755;3,017028601;3,632047038;21,33333333;390,3581;8170,1987;82,9733;98,2133;119,634;125,0527;134,7536;1,372050425;1,2733;1,4418;1,5081;0,1017;0,1243;0,3853;0,47;0,7549;0,7642;0,891;0,8868;1,4388;0,3906;171,407;0,482786584;0,328907221;0,188306195;15,0480125;11,256975;2,3257125;2,553225;5,7917375;5,8327375;5,9312625;2,323047323;2,285475;2,4915875;2,5338375;0,0745;0,2646125;0,46785;0,362825;0,293;0,7250625;0,8862;0,80545;2,25465;0,44775
PET0783;PET0783;18;0,666666667;27;50;27,6;112,6;60;NA;NA;NA;NA;NA;15,97767819;6,138091251;41,82945697;6,814733646;3,419007961;5,7868324;1,96568142;14,3557821;3,007714116;4,2086371;21,66666667;285,2052;4205,3249;57,658;65,1933;92,3713;95,25;96,8155;1,485052912;1,461;1,6021;1,6339;0,0653;0,1334;0,3936;0,3212;0,6096;0,758;0,894;0,8712;1,5604;0,3772;176,496;0,447925165;0,324647584;0,22742725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0784;PET0784;25;0,657894737;38;73;27,7;192,4;54,5;NA;43;32,5;11;20;17,45223666;5,563922743;42,52894793;7,6436985;3,689187491;5,322778689;1,415495511;13,85939947;3,774263834;3,768725995;24,33333333;393,1327;7654,551;79,756;90,8473;125,8147;133,2653;138,0106;1,519149166;1,4669;1,5775;1,6891;0,0824;0,141;0,3462;0,3718;0,6962;0,5709;0,6603;0,852;1,0872;0,4544;177,835;0,464385526;0,330154357;0,205460118;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0785;PET0785;22;0,75862069;29;55;25,8;182,5;47,5;NA;45,3;29,4;1,7;20;17,05548645;5,563657321;40,26215464;7,236634523;3,657492845;5,933455833;1,568124779;15,30601987;3,867993345;4,183396961;29,66666667;342,5729;5851,7374;66,1247;82,3807;106,172;118,2793;120,6346;1,464355122;1,4358;1,6056;1,6377;0,0921;0,1409;0,3346;0,3436;0,7036;0,6834;0,8253;0,8518;1,4722;0,4052;168,234;0,448658059;0,325186137;0,226155804;15,52055;10,1000875;1,8494375;2,1061;6,24415;6,2878125;6,384325;3,031349414;2,9940625;3,3902375;3,4814625;0,0844;0,331825;0,479825;0,4479375;0,2312625;0,688725;0,8845625;0,761525;2,883725;0,4929875
PET0786;PET0786;31;0,62;50;71;29,5;194,4;40;NA;27,6;19;2,8;37;NA;NA;NA;NA;3,227855055;5,10932244;1,212491274;12,99051248;4,203075258;4,034737513;29,66666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14,9827125;9,8398125;1,949975;2,20135;5,9624125;6,0007625;6,107125;2,77426352;2,72915;3,0619875;3,0990375;0,0830125;0,3117375;0,452125;0,405725;0,2855125;0,73075;0,8790125;0,8193625;2,7515375;0,4422875
PET0787;PET0787;26;0,764705882;34;57;34,3;143,9;43,8;NA;55,2;39,9;6,3;23;17,01371047;6,07433813;40,63289435;6,689271074;3,38156343;5,76252017;1,496297427;14,92485923;3,789868928;4,341935424;25;355,2764;5670,6697;57,2347;75,5227;102,7853;117,856;124,3122;1,646024308;1,5605;1,7959;1,855;0,0994;0,1713;0,3702;0,485;0,7072;0,6298;0,7821;0,8778;1,5;0,4921;160,667;0,456434738;0,319231703;0,224333559;16,04645;11,9402625;2,1828125;2,5003;6,3698375;6,3976375;6,51075;2,603987521;2,56515;2,9257625;2,96375;0,0828875;0,3005875;0,458525;0,452375;0,2443;0,7595;0,8892625;0,8430375;2,78405;0,4434
PET0788;PET0788;14;0,56;25;43;5,8;36,6;19,5;NA;16,7;14,8;4,7;17;17,07078522;3,861190177;37,37281719;9,67909258;2,617557252;3,502066556;1,047467333;9,274624879;3,364200575;3,57569602;20,33333333;194,3665;1732,6847;33,1893;38,9467;69,9347;71,0353;72,4394;1,859962462;1,8239;2,1071;2,1882;0,0792;0,2096;0,3404;0,2814;0,6626;0,6444;0,7162;0,8752;1,5882;0,4034;179,527;0,449843199;0,327343519;0,222813282;13,208325;9,1065;2,189425;2,3415625;5,0945625;5,1765625;5,29145;2,259794475;2,214625;2,332;2,3818375;0,068675;0,2508;0,461225;0,3149375;0,338825;0,773325;0,878525;0,882125;2,2876625;0,3980625
PET0789;PET0789;NA;NA;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0790;PET0790;12;1;12;28;7,6;37,4;NA;NA;NA;NA;NA;NA;15,98100866;6,030721759;39,72553842;6,587194702;3,105553301;3,647190074;1,124211245;11,17840521;3,315131597;3,377094457;22;240,2;3320,8536;51,9007;59,944;83,6507;84,9207;84,7835;1,41437842;1,4167;1,6117;1,6443;0,0732;0,1284;0,3674;0,3512;0,6969;0,7884;0,8947;0,8758;1,6189;0,3464;175,465;0,446413815;0,328829111;0,224757074;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PET0791;PET0791;9;0,75;12;37;8,8;58,4;37,9;NA;30;13;0;11;16,75341022;6,582051128;38,71462089;5,881847487;3,040869578;3,53883107;1,308391235;10,64574203;2,708020889;3,315141479;23;218,184;2621,9087;45,212;55,372;71,4587;75,2687;83,5532;1,508943148;1,3593;1,5805;1,791;0,0942;0,136;0,3427;0,4031;0,7132;0,759;0,9059;0,8999;1,5822;0,3835;189,157;0,455432339;0,330167072;0,214400589;12,3515375;9,2048;2,6921375;2,8191375;4,2082125;4,2425875;4,4264;1,570125615;1,505725;1,564275;1,6408625;0,0541125;0,137075;0,488125;0,307825;0,350775;0,7514;0,8869125;0,839025;1,496825;0,4238375
PET0792;PET0792;12;0,545454545;22;38;8,7;69;NA;NA;29,6;20,2;0;13;23,00331075;7,017263487;39,6244872;5,64671503;2,697569667;3,858106169;0,947565544;10,26908861;4,07505349;3,701966494;21,33333333;281,6976;3701,2327;40,64;59,3513;93,6413;99,3987;102,3112;1,723824078;1,6748;2,3042;2,5018;0,115;0,2197;0,3632;0,5833;0,8168;0,7366;0,8807;0,878;2,2041;0,4848;193,732;0,460946049;0,327865298;0,211188652;11,7959375;6,6867875;1,770075;1,9817125;4,5204125;4,556125;4,696;2,369667649;2,304775;2,56195;2,6187875;0,07635;0,2696875;0,4445875;0,3661125;0,3063875;0,7279375;0,8759875;0,822175;2,29495;0,438725
PET0793;PET0793;11;1,375;8;27;12,1;47;NA;NA;25,4;10,8;1,8;NA;16,39322259;5,935826654;40,46200963;6,816575348;3,099349214;3,956756093;1,154781767;10,77969692;3,510186959;3,153707142;24;302,7619;4514,6935;61,976;72,39;97,028;99,6527;101,9472;1,408305015;1,3766;1,5656;1,3844;0,0834;0,1306;0,3596;0,3038;0,6791;0,7823;0,8906;0,8863;1,5385;0,3139;175,742;0,461147591;0,330689306;0,208163103;12,061225;7,4822;1,9566;2,141825;4,6646;4,706925;4,8386625;2,259130648;2,199575;2,3852125;2,453425;0,0715;0,2530625;0,4552375;0,3679875;0,307225;0,7727;0,8868;0,8663;2,34175;0,4093625
PET0794;PET0794;9;1,125;8;29;13,1;48,1;NA;NA;23,3;NA;8,7;NA;22,24375482;6,356797893;41,2466952;6,488596286;2,947521499;4,647898822;1,276170406;11,98276837;3,635561765;4,147314686;21;285,4121;3347,6851;45,466;56,5573;96,6893;99,9067;99,8279;1,765075419;1,7665;2,1266;2,1053;0,1;0,2101;0,3201;0,3634;0,6814;0,5293;0,6253;0,8876;1,2893;0,4921;194,539;0,460195642;0,325528557;0,214275801;12,515325;8,3192875;2,2449875;2,443425;4,5085125;4,5852375;4,7178125;1,930819444;1,880975;2,01575;2,0734875;0,0676;0,21095;0,45425;0,3533125;0,328425;0,7548;0,8682875;0,8693875;1,9151375;0,4116625
PET0795;PET0795;10;0,833333333;12;31;6,7;45;NA;NA;34,1;14,2;1,5;12;20,33402358;5,788101494;37,55258617;6,487893518;2,415051444;3,724578309;0,977976257;9,534480426;3,944253808;3,985990551;16,33333333;166,495;1466,0831;34,036;41,9947;50,3767;55,2027;56,1346;1,336706775;1,3145;1,4801;1,6204;0,0966;0,1368;0,3501;0,3981;0,7399;0,6636;0,7956;0,8834;1,2934;0,4459;186,652;0,469027924;0,330170585;0,200801492;12,2891375;7,6724875;1,9896625;2,284675;4,60375;4,6632875;4,78365;2,093798899;2,0417375;2,314175;2,3852;0,08135;0,243325;0,4309;0,4325125;0,260475;0,763625;0,891575;0,8561125;2,2446375;0,424575
PET0796;PET0796;15;1,5;10;41;14,9;73,2;36,6;NA;NA;NA;NA;NA;24,70351353;6,385404234;38,59700311;6,044566905;2,981502423;3,315727941;1,119497846;9,400593041;3,010697992;3,198420331;21;297,2115;4199,5973;55,4567;61,8913;105,0713;109,8973;108,8396;1,758560573;1,7756;1,8947;1,9275;0,0765;0,1911;0,3391;0,2654;0,6341;0,5968;0,6862;0,8716;1,3871;0,421;174,897;0,457783724;0,320714478;0,221501798;11,4627125;7,1242875;2,0386125;2,2304375;4,229375;4,3259375;4,4483125;1,994367697;1,9451;2,0842375;2,1415;0,0659125;0,2162875;0,4576625;0,3201625;0,3111375;0,7743;0,8885625;0,8793;2,068875;0,4033375
PET0797;PET0797;13;1,857142857;7;28;9,1;55,9;NA;NA;31,4;22,3;2,6;14;16,13004448;5,773438426;38,90591469;6,738777107;2,73501085;4,641614139;1,561687452;11,92812975;2,965258495;4,187313587;21;227,6793;2103,3578;33,6127;39,878;86,36;87,63;88,68;2,223782537;2,1975;2,5693;2,6154;0,073;0,2528;0,344;0,2324;0,6051;0,5106;0,5752;0,8571;1,4915;0,4997;174,108;0,448221793;0,329548326;0,22222988;14,2657;9,875025;2,2277875;2,4500625;5,3908875;5,4901;5,592325;2,282523405;2,2419;2,4222;2,484525;0,07345;0,2590625;0,445025;0,3716125;0,30035;0,7372875;0,8886625;0,83225;2,274725;0,4288
PET0800;PET0800;21;0,456521739;46;67;33,8;135,6;56,5;NA;37,4;31,3;9,7;17;21,11088047;5,921750472;39,65842952;6,697078795;2,966482855;4,001603327;1,24043307;11,04545411;3,230081519;3,729031123;17,33333333;298,744;4821,7251;63,5847;69,7653;106,0873;107,1033;108,285;1,55213265;1,5352;1,6684;1,7076;0,0679;0,1442;0,3562;0,2787;0,6136;0,7547;0,8533;0,8858;1,5387;0,3094;192,638;0,430434286;0,323539489;0,246026225;11,265925;6,543225;1,8243125;2,0531625;4,2254;4,24525;4,38905;2,137702203;2,0692125;2,3181875;2,3746625;0,0749375;0,244925;0,456925;0,394275;0,276025;0,709625;0,882925;0,7871125;2,0557125;0,472225
